# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. Y-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
145 606154100.000000 194.632500 0.00021276
146 606154180.000000 194.749500 0.000212551
147 606154260.000000 194.864000 0.000212402
148 606154340.000000 194.981000 0.000212283
149 606154420.000000 195.095000 0.000212253
150 606154500.000000 195.214500 0.000212313
151 606154580.000000 195.325000 0.000212432
152 606154660.000000 195.443000 0.00021279
153 606154740.000000 195.559000 0.000212849
154 606154820.000000 195.673500 0.000212879
155 606154900.000000 195.789000 0.00021276
156 606154980.000000 195.905000 0.000212551
157 606155060.000000 196.020500 0.000212402
158 606155140.000000 196.134000 0.000212283
159 606155220.000000 196.252000 0.000212342
160 606155300.000000 196.364000 0.000212402
161 606155380.000000 196.482500 0.000212641
162 606155460.000000 196.598500 0.000212819
163 606155540.000000 196.716500 0.000212849
164 606155620.000000 196.829000 0.000212819
165 606155700.000000 196.944500 0.000212551
166 606155780.000000 197.059500 0.000212313
167 606155860.000000 197.176500 0.000212193
168 606155940.000000 197.294000 0.000212193
169 606156020.000000 197.407000 0.000212342
170 606156100.000000 197.524000 0.000212551
171 606156180.000000 197.636500 0.00021276
172 606156260.000000 197.755000 0.000212819
173 606156340.000000 197.868000 0.00021267
174 606156420.000000 197.984500 0.00021267
175 606156501.000000 198.100500 0.000212432
176 606156580.000000 198.217000 0.000212193
177 606156660.000000 198.332500 0.000212164
178 606156740.000000 198.446000 0.000212253
179 606156820.000000 198.562500 0.000212521
180 606156900.000000 198.675000 0.00021276
181 606156980.000000 198.792000 0.000212879
182 606157060.000000 198.905000 0.00021276
183 606157140.000000 199.022000 0.0002127
184 606157220.000000 199.135500 0.000212521
185 606157300.000000 199.254500 0.000212253
186 606157380.000000 199.365500 0.000212283
187 606157460.000000 199.482500 0.000212372
188 606157540.000000 199.599000 0.000212462
189 606157620.000000 199.714000 0.00021273
190 606157700.000000 199.829500 0.000212819
191 606157780.000000 199.943000 0.000212849
192 606157860.000000 200.060500 0.000212611
193 606157940.000000 200.172000 0.000212491
194 606158020.000000 200.291000 0.000212432
195 606158100.000000 200.404000 0.000212283
196 606158180.000000 200.520500 0.000212342
197 606158260.000000 200.637000 0.000212491
198 606158340.000000 200.754000 0.000212611
199 606158420.000000 200.867000 0.0002127
200 606158500.000000 200.983000 0.0002127
201 606158580.000000 201.099000 0.000212641
202 606158660.000000 201.210500 0.000212521
203 606158740.000000 201.327500 0.000212462
204 606158820.000000 201.442000 0.000212372
205 606158900.000000 201.558000 0.000212402
206 606158980.000000 201.673500 0.000212462
207 606159060.000000 201.789000 0.000212491
208 606159140.000000 201.904500 0.00021273
209 606159220.000000 202.022000 0.0002127
210 606159300.000000 202.139000 0.000212611
211 606159380.000000 202.252500 0.000212491
212 606159460.000000 202.369500 0.000212432
213 606159540.000000 202.485000 0.000212402
214 606159620.000000 202.601500 0.000212342
215 606159700.000000 202.714500 0.000212402
216 606159780.000000 202.831500 0.000212432
217 606159860.000000 202.946500 0.000212432
218 606159940.000000 203.063500 0.000212491
219 606160020.000000 203.178500 0.000212432
220 606160100.000000 203.292500 0.000212462
221 606160180.000000 203.409000 0.000212432
222 606160260.000000 203.525000 0.000212342
223 606160340.000000 203.641000 0.000212342
224 606160420.000000 203.755000 0.000212253
225 606160500.000000 203.869500 0.000212313
226 606160580.000000 203.983500 0.000212313
227 606160660.000000 204.101500 0.000212313
228 606160740.000000 204.214500 0.000212342
229 606160820.000000 204.330500 0.000212491
230 606160900.000000 204.447000 0.000212581
231 606160980.000000 204.561500 0.000212491
232 606161060.000000 204.676500 0.000212342
233 606161140.000000 204.792500 0.000212164
234 606161220.000000 204.906000 0.000212015
235 606161300.000000 205.020500 0.000212134
236 606161380.000000 205.139000 0.000212134
237 606161460.000000 205.253000 0.000212283
238 606161540.000000 205.369500 0.000212462
239 606161620.000000 205.483500 0.000212402
240 606161700.000000 205.601000 0.000212372
241 606161780.000000 205.713500 0.000212193
242 606161860.000000 205.830000 0.000212044
243 606161940.000000 205.946000 0.000211895
244 606162020.000000 206.062000 0.000211895
245 606162100.000000 206.176500 0.000212015
246 606162180.000000 206.291500 0.000212253
247 606162260.000000 206.406500 0.000212462
248 606162340.000000 206.521000 0.000212462
249 606162420.000000 206.639000 0.000212372
250 606162500.000000 206.754500 0.000212134
251 606162580.000000 206.871000 0.000211895
252 606162660.000000 206.986000 0.000211836
253 606162740.000000 207.104500 0.000211866
254 606162820.000000 207.218000 0.000211866
255 606162900.000000 207.331500 0.000212164
256 606162980.000000 207.449000 0.000212313
257 606163060.000000 207.563500 0.000212402
258 606163140.000000 207.681000 0.000212342
259 606163220.000000 207.791500 0.000212074
260 606163300.000000 207.910500 0.000211895
261 606163380.000000 208.024000 0.000211657
262 606163460.000000 208.141500 0.000211746
263 606163540.000000 208.254500 0.000211836
264 606163620.000000 208.371000 0.000212134
265 606163700.000000 208.487500 0.000212253
266 606163780.000000 208.603000 0.000212313
267 606163860.000000 208.717500 0.000212283
268 606163940.000000 208.832000 0.000212134
269 606164020.000000 208.950000 0.000211866
270 606164100.000000 209.061500 0.000211657
271 606164180.000000 209.179000 0.000211597
272 606164260.000000 209.292500 0.000211746
273 606164340.000000 209.408000 0.000211955
274 606164420.000000 209.522500 0.000212164
275 606164500.000000 209.640000 0.000212253
276 606164580.000000 209.754500 0.000212134
277 606164660.000000 209.868000 0.000211925
278 606164740.000000 209.985000 0.000211687
279 606164820.000000 210.099000 0.000211657
280 606164900.000000 210.214500 0.000211627
281 606164980.000000 210.327500 0.000211657
282 606165060.000000 210.446500 0.000211836
283 606165140.000000 210.560500 0.000211925
284 606165220.000000 210.676500 0.000212193
285 606165300.000000 210.792500 0.000212193
286 606165380.000000 210.908000 0.000211985
287 606165460.000000 211.022000 0.000211836
288 606165540.000000 211.138500 0.000211627
289 606165620.000000 211.255500 0.000211597
290 606165700.000000 211.367000 0.000211627
291 606165780.000000 211.485000 0.000211776
292 606165860.000000 211.598500 0.000211895
293 606165940.000000 211.714000 0.000211985
294 606166020.000000 211.829500 0.000211955
295 606166100.000000 211.947500 0.000211866
296 606166180.000000 212.061000 0.000211895
297 606166260.000000 212.177000 0.000211687
298 606166340.000000 212.294000 0.000211597
299 606166420.000000 212.407500 0.000211508
300 606166500.000000 212.525000 0.000211508
301 606166580.000000 212.638500 0.000211746
302 606166660.000000 212.755000 0.000211895
303 606166740.000000 212.870000 0.000211925
304 606166820.000000 212.988500 0.000211925
305 606166900.000000 213.102000 0.000211836
306 606166980.000000 213.218500 0.000211746
307 606167060.000000 213.334500 0.000211597
308 606167140.000000 213.451000 0.000211597
309 606167220.000000 213.565500 0.000211508
310 606167300.000000 213.679500 0.000211508
311 606167380.000000 213.794000 0.000211657
312 606167460.000000 213.908500 0.000211746
313 606167540.000000 214.025000 0.000211866
314 606167620.000000 214.139500 0.000211836
315 606167700.000000 214.254500 0.000211717
316 606167780.000000 214.370000 0.000211657
317 606167860.000000 214.486500 0.000211478
318 606167940.000000 214.602500 0.000211419
319 606168020.000000 214.716500 0.000211419
320 606168100.000000 214.833500 0.000211419
321 606168180.000000 214.948000 0.000211687
322 606168260.000000 215.062500 0.000211746
323 606168340.000000 215.176500 0.000211866
324 606168420.000000 215.294500 0.000211776
325 606168500.000000 215.409000 0.000211717
326 606168580.000000 215.524500 0.000211597
327 606168660.000000 215.639000 0.00021127
328 606168740.000000 215.756000 0.000211299
329 606168820.000000 215.869000 0.000211359
330 606168900.000000 215.985500 0.000211478
331 606168980.000000 216.103000 0.000211597
332 606169060.000000 216.217000 0.000211746
333 606169140.000000 216.332000 0.000211687
334 606169220.000000 216.446500 0.000211687
335 606169300.000000 216.564000 0.000211538
336 606169380.000000 216.676000 0.000211329
337 606169460.000000 216.795500 0.00021118
338 606169540.000000 216.910500 0.00021115
339 606169620.000000 217.026500 0.00021124
340 606169700.000000 217.142000 0.000211508
341 606169780.000000 217.259000 0.000211657
342 606169860.000000 217.373500 0.000211776
343 606169940.000000 217.488500 0.000211627
344 606170020.000000 217.606500 0.000211419
345 606170100.000000 217.721000 0.00021127
346 606170180.000000 217.836000 0.000211091
347 606170260.000000 217.950500 0.000211091
348 606170340.000000 218.066500 0.00021121
349 606170420.000000 218.179500 0.000211359
350 606170500.000000 218.296500 0.000211597
351 606170580.000000 218.413000 0.000211776
352 606170660.000000 218.527000 0.000211806
353 606170740.000000 218.643000 0.000211568
354 606170820.000000 218.756500 0.00021127
355 606170900.000000 218.875500 0.000211061
356 606170980.000000 218.987500 0.000210912
357 606171060.000000 219.105000 0.000211031
358 606171140.000000 219.215500 0.00021124
359 606171220.000000 219.334000 0.000211478
360 606171300.000000 219.446000 0.000211627
361 606171380.000000 219.565000 0.000211717
362 606171460.000000 219.677000 0.000211568
363 606171540.000000 219.793500 0.000211329
364 606171620.000000 219.908500 0.000210912
365 606171700.000000 220.025000 0.000210763
366 606171780.000000 220.139500 0.000210852
367 606171860.000000 220.254500 0.00021115
368 606171940.000000 220.371000 0.000211448
369 606172020.000000 220.484000 0.000211717
370 606172100.000000 220.601500 0.000211687
371 606172180.000000 220.716500 0.000211568
372 606172260.000000 220.832000 0.00021127
373 606172340.000000 220.946000 0.000210912
374 606172420.000000 221.063000 0.000210763
375 606172500.000000 221.178000 0.000210763
376 606172580.000000 221.292000 0.000211031
377 606172660.000000 221.410000 0.00021127
378 606172740.000000 221.522000 0.000211508
379 606172820.000000 221.639500 0.000211717
380 606172900.000000 221.754500 0.000211568
381 606172980.000000 221.871000 0.00021124
382 606173060.000000 221.984500 0.000210912
383 606173140.000000 222.102500 0.000210733
384 606173220.000000 222.216000 0.000210763
385 606173300.000000 222.333000 0.000210942
386 606173380.000000 222.449500 0.000211299
387 606173460.000000 222.564500 0.000211419
388 606173540.000000 222.680500 0.000211508
389 606173620.000000 222.795500 0.000211478
390 606173700.000000 222.913500 0.00021127
391 606173780.000000 223.025500 0.000210912
392 606173860.000000 223.143500 0.000210733
393 606173940.000000 223.259000 0.000210703
394 606174020.000000 223.374500 0.000210793
395 606174100.000000 223.489000 0.000211031
396 606174180.000000 223.604000 0.000211329
397 606174260.000000 223.721500 0.000211448
398 606174340.000000 223.834500 0.000211478
399 606174420.000000 223.951000 0.00021127
400 606174500.000000 224.064500 0.000211001
401 606174580.000000 224.181500 0.000210763
402 606174660.000000 224.297000 0.000210614
403 606174740.000000 224.411000 0.000210703
404 606174820.000000 224.526000 0.000210882
405 606174900.000000 224.641000 0.000211121
406 606174980.000000 224.757500 0.000211299
407 606175060.000000 224.874000 0.000211329
408 606175140.000000 224.987000 0.00021124
409 606175220.000000 225.102000 0.000211001
410 606175300.000000 225.220000 0.000210763
411 606175380.000000 225.334000 0.000210703
412 606175460.000000 225.448000 0.000210614
413 606175540.000000 225.562500 0.000210763
414 606175620.000000 225.679500 0.000211001
415 606175700.000000 225.795500 0.00021118
416 606175780.000000 225.909000 0.000211299
417 606175860.000000 226.025500 0.00021124
418 606175940.000000 226.140000 0.00021115
419 606176020.000000 226.258500 0.000210703
420 606176100.000000 226.372500 0.000210614
421 606176180.000000 226.488500 0.000210525
422 606176260.000000 226.602500 0.000210614
423 606176340.000000 226.721000 0.000210912
424 606176420.000000 226.833000 0.00021115
425 606176500.000000 226.951000 0.00021127
426 606176580.000000 227.066500 0.00021115
427 606176660.000000 227.181500 0.000210942
428 606176740.000000 227.298000 0.000210793
429 606176820.000000 227.415000 0.000210554
430 606176900.000000 227.531000 0.000210584
431 606176980.000000 227.645000 0.000210674
432 606177060.000000 227.763000 0.000210912
433 606177140.000000 227.876500 0.000211031
434 606177220.000000 227.992500 0.000211121
435 606177300.000000 228.107500 0.00021115
436 606177380.000000 228.223500 0.000210912
437 606177460.000000 228.338500 0.000210703
438 606177540.000000 228.453500 0.000210614
439 606177620.000000 228.568000 0.000210644
440 606177700.000000 228.684000 0.000210733
441 606177780.000000 228.801000 0.000210882
442 606177860.000000 228.913500 0.000211061
443 606177940.000000 229.030500 0.000211031
444 606178020.000000 229.143500 0.000210882
445 606178100.000000 229.262500 0.000210912
446 606178180.000000 229.374000 0.000210763
447 606178260.000000 229.491000 0.000210733
448 606178340.000000 229.602500 0.000210793
449 606178420.000000 229.719500 0.000210852
450 606178500.000000 229.834500 0.000211001
451 606178580.000000 229.951000 0.000210942
452 606178660.000000 230.065000 0.000210882
453 606178740.000000 230.179500 0.000210823
454 606178820.000000 230.297000 0.000210703
455 606178900.000000 230.412000 0.000210733
456 606178980.000000 230.527500 0.000210882
457 606179060.000000 230.641500 0.000210972
458 606179140.000000 230.759000 0.000211061
459 606179220.000000 230.874500 0.000210882
460 606179300.000000 230.989000 0.000210823
461 606179380.000000 231.104500 0.000210644
462 606179460.000000 231.220000 0.000210614
463 606179540.000000 231.336500 0.000210644
464 606179620.000000 231.449000 0.000210763
465 606179700.000000 231.566500 0.000210942
466 606179780.000000 231.680500 0.000211121
467 606179860.000000 231.796000 0.00021115
468 606179940.000000 231.910000 0.000210942
469 606180020.000000 232.029000 0.000210644
470 606180100.000000 232.141500 0.000210465
471 606180180.000000 232.259000 0.000210435
472 606180260.000000 232.375000 0.000210644
473 606180340.000000 232.491000 0.000210882
474 606180420.000000 232.605500 0.00021118
475 606180500.000000 232.721500 0.00021127
476 606180580.000000 232.840000 0.00021118
477 606180660.000000 232.953500 0.000210823
478 606180740.000000 233.069500 0.000210495
479 606180820.000000 233.184500 0.000210405
480 606180900.000000 233.302000 0.000210376
481 606180980.000000 233.415000 0.000210584
482 606181060.000000 233.532000 0.000211001
483 606181140.000000 233.645500 0.000211299
484 606181220.000000 233.762000 0.000211419
485 606181300.000000 233.877500 0.00021115
486 606181380.000000 233.991500 0.000210763
487 606181460.000000 234.109000 0.000210405
488 606181540.000000 234.223500 0.000210256
489 606181620.000000 234.339000 0.000210346
490 606181700.000000 234.452000 0.000210644
491 606181780.000000 234.569000 0.000211091
492 606181860.000000 234.684500 0.000211299
493 606181940.000000 234.800000 0.000211329
494 606182020.000000 234.915000 0.00021118
495 606182100.000000 235.032000 0.000210763
496 606182180.000000 235.148000 0.000210376
497 606182260.000000 235.262000 0.000210256
498 606182340.000000 235.378500 0.000210495
499 606182420.000000 235.492500 0.000210733
500 606182500.000000 235.607500 0.00021115
501 606182580.000000 235.722500 0.000211359
502 606182660.000000 235.840500 0.000211299
503 606182740.000000 235.953000 0.000210972
504 606182820.000000 236.069500 0.000210733
505 606182900.000000 236.185000 0.000210465
506 606182980.000000 236.301500 0.000210435
507 606183060.000000 236.416500 0.000210554
508 606183140.000000 236.531500 0.000210793
509 606183220.000000 236.649000 0.000211091
510 606183300.000000 236.761500 0.00021118
511 606183380.000000 236.880000 0.00021115
512 606183460.000000 236.995000 0.000211001
513 606183540.000000 237.110500 0.000210793
514 606183620.000000 237.226500 0.000210584
515 606183700.000000 237.344000 0.000210614
516 606183780.000000 237.458000 0.000210763
517 606183860.000000 237.575500 0.000210942
518 606183940.000000 237.689500 0.000211031
519 606184020.000000 237.805000 0.000211061
520 606184100.000000 237.923000 0.000211061
521 606184180.000000 238.036000 0.000211001
522 606184260.000000 238.154000 0.000210793
523 606184340.000000 238.267500 0.000210882
524 606184420.000000 238.385000 0.000210852
525 606184500.000000 238.499500 0.000210912
526 606184580.000000 238.616000 0.000210882
527 606184660.000000 238.732500 0.000210852
528 606184740.000000 238.846000 0.000211001
529 606184820.000000 238.962000 0.000210942
530 606184900.000000 239.076500 0.000210942
531 606184980.000000 239.192000 0.000211001
532 606185060.000000 239.304000 0.000210972
533 606185140.000000 239.421000 0.000211001
534 606185220.000000 239.534000 0.000210912
535 606185300.000000 239.652000 0.000210882
536 606185380.000000 239.765500 0.000210852
537 606185460.000000 239.881000 0.000210823
538 606185540.000000 239.997500 0.000211031
539 606185620.000000 240.113500 0.000211091
540 606185700.000000 240.228500 0.00021118
541 606185780.000000 240.341500 0.00021118
542 606185860.000000 240.460000 0.000211091
543 606185940.000000 240.575000 0.000211001
544 606186020.000000 240.691000 0.000210823
545 606186100.000000 240.804000 0.000210763
546 606186180.000000 240.937500 0.000210793
547 606186260.000000 241.046500 0.000210942
548 606186340.000000 241.157000 0.00021115
549 606186420.000000 241.269000 0.00021115
550 606186500.000000 241.381000 0.00021127
551 606186580.000000 241.498000 0.000211091
552 606186660.000000 241.611500 0.000210972
553 606186740.000000 241.728500 0.000210852
554 606186820.000000 241.841000 0.000210793
555 606186900.000000 241.960000 0.000210852
556 606186980.000000 242.074000 0.000210912
557 606187060.000000 242.189500 0.000211091
558 606187140.000000 242.305000 0.00021118
559 606187220.000000 242.423500 0.000211121
560 606187300.000000 242.538000 0.00021118
561 606187380.000000 242.654500 0.000211121
562 606187460.000000 242.771500 0.000211031
563 606187540.000000 242.883500 0.000210942
564 606187620.000000 243.002000 0.000210852
565 606187700.000000 243.116500 0.000210912
566 606187780.000000 243.232500 0.000210942
567 606187860.000000 243.347000 0.000210972
568 606187940.000000 243.461500 0.000211091
569 606188020.000000 243.577500 0.000211121
570 606188100.000000 243.694500 0.00021121
571 606188180.000000 243.809500 0.00021121
572 606188260.000000 243.924000 0.00021118
573 606188340.000000 244.041000 0.000210912
574 606188420.000000 244.157000 0.000210763
575 606188500.000000 244.272500 0.000210703
576 606188580.000000 244.388000 0.000210763
577 606188660.000000 244.505000 0.000211031
578 606188740.000000 244.617500 0.000211359
579 606188820.000000 244.732500 0.000211508
580 606188900.000000 244.846500 0.000211538
581 606188980.000000 244.963000 0.000211329
582 606189060.000000 245.079500 0.000211001
583 606189140.000000 245.193000 0.000210614
584 606189220.000000 245.309000 0.000210435
585 606189300.000000 245.423500 0.000210584
586 606189380.000000 245.540500 0.000210912
587 606189460.000000 245.655000 0.000211419
588 606189540.000000 245.769500 0.000211746
589 606189620.000000 245.885500 0.000211895
590 606189700.000000 246.002500 0.000211538
591 606189780.000000 246.117500 0.000210882
592 606189860.000000 246.230500 0.000210346
593 606189940.000000 246.347000 0.000210167
594 606190020.000000 246.463500 0.000210435
595 606190100.000000 246.580000 0.000210942
596 606190180.000000 246.693000 0.000211657
597 606190260.000000 246.810500 0.000212164
598 606190340.000000 246.926000 0.000212164
599 606190420.000000 247.042500 0.000211717
600 606190500.000000 247.155000 0.000210882
601 606190580.000000 247.273500 0.000210167
602 606190660.000000 247.388500 0.000209869
603 606190740.000000 247.503500 0.000210137
604 606190820.000000 247.621500 0.000211001
605 606190900.000000 247.735000 0.000211836
606 606190980.000000 247.852500 0.000212551
607 606191060.000000 247.968000 0.000212402
608 606191140.000000 248.086000 0.000211746
609 606191220.000000 248.198500 0.000210733
610 606191300.000000 248.316000 0.000209899
611 606191380.000000 248.431500 0.00020975
612 606191460.000000 248.546000 0.000210197
613 606191540.000000 248.662000 0.000211121
614 606191620.000000 248.778000 0.000212074
615 606191700.000000 248.893000 0.000212521
616 606191780.000000 249.007000 0.000212432
617 606191860.000000 249.125000 0.000211717
618 606191940.000000 249.238500 0.000210674
619 606192020.000000 249.355000 0.000209779
620 606192100.000000 249.468500 0.00020963
621 606192180.000000 249.587500 0.000210256
622 606192260.000000 249.696500 0.00021127
623 606192340.000000 249.812500 0.000212164
624 606192420.000000 249.927000 0.00021273
625 606192500.000000 250.043000 0.000212402
626 606192580.000000 250.159500 0.000211687
627 606192660.000000 250.273500 0.000210644
628 606192740.000000 250.390000 0.000209869
629 606192820.000000 250.504500 0.000209779
630 606192900.000000 250.622500 0.000210316
631 606192980.000000 250.734500 0.000211299
632 606193060.000000 250.853000 0.000212074
633 606193140.000000 250.967000 0.000212611
634 606193220.000000 251.083500 0.000212313
635 606193300.000000 251.197000 0.000211538
636 606193380.000000 251.312500 0.000210614
637 606193460.000000 251.429500 0.000209988
638 606193540.000000 251.543500 0.000209958
639 606193620.000000 251.659000 0.000210435
640 606193700.000000 251.773000 0.00021118
641 606193780.000000 251.892000 0.000211925
642 606193860.000000 252.005000 0.000212253
643 606193940.000000 252.121000 0.000212164
644 606194020.000000 252.235500 0.000211419
645 606194100.000000 252.353500 0.000210703
646 606194180.000000 252.468000 0.000210167
647 606194260.000000 252.583000 0.000210167
648 606194340.000000 252.700500 0.000210584
649 606194420.000000 252.814500 0.000211091
650 606194500.000000 252.931500 0.000211717
651 606194580.000000 253.047000 0.000211925
652 606194660.000000 253.162500 0.000211746
653 606194740.000000 253.277500 0.000211299
654 606194820.000000 253.394500 0.000210823
