# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample

 15-02 etalon. 1.5" spacing. Polarisation along x
another test, after motor not responding; just pushed red reset button on stepper driver
again, this time wiggled/tightened RS-232 cables

Testing for polarization, aligning y-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 350.000000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
1193 3014384680.000000 314.757000 0.000135989
1194 3014384760.000000 314.912000 0.000135989
1195 3014384840.000000 315.064000 0.000136049
1196 3014384920.000000 315.221000 0.000136049
1197 3014385000.000000 315.373500 0.000136019
1198 3014385080.000000 315.529500 0.000136019
1199 3014385160.000000 315.683500 0.000135929
1200 3014385240.000000 315.838000 0.000135989
1201 3014385320.000000 315.991000 0.000135989
1202 3014385400.000000 316.147500 0.0001359
1203 3014385480.000000 316.301500 0.0001359
1204 3014385560.000000 316.458500 0.000135989
1205 3014385640.000000 316.612000 0.000135929
1206 3014385720.000000 316.769500 0.000135929
1207 3014385800.000000 316.923000 0.000135929
1208 3014385880.000000 317.079500 0.00013587
1209 3014385960.000000 317.234000 0.0001359
1210 3014386040.000000 317.388000 0.0001359
1211 3014386120.000000 317.547000 0.00013587
1212 3014386200.000000 317.704000 0.0001359
1213 3014386280.000000 317.856000 0.00013587
1214 3014386360.000000 318.010000 0.00013587
1215 3014386440.000000 318.166500 0.0001359
1216 3014386520.000000 318.324000 0.00013587
1217 3014386600.000000 318.477000 0.00013587
1218 3014386680.000000 318.631000 0.00013587
1219 3014386760.000000 318.791500 0.00013584
1220 3014386840.000000 318.948000 0.00013581
1221 3014386920.000000 319.101000 0.00013587
1222 3014387000.000000 319.256000 0.00013587
1223 3014387080.000000 319.410000 0.00013587
1224 3014387160.000000 319.565500 0.00013584
1225 3014387240.000000 319.720500 0.0001359
1226 3014387320.000000 319.873000 0.00013584
1227 3014387400.000000 320.030500 0.00013578
1228 3014387480.000000 320.182500 0.00013584
1229 3014387560.000000 320.339500 0.000135721
1230 3014387640.000000 320.494500 0.000135751
1231 3014387720.000000 320.646000 0.000135751
1232 3014387800.000000 320.804000 0.000135721
1233 3014387880.000000 320.956000 0.00013578
1234 3014387960.000000 321.111500 0.000135751
1235 3014388040.000000 321.266000 0.000135751
1236 3014388120.000000 321.422000 0.000135691
1237 3014388200.000000 321.577000 0.000135721
1238 3014388280.000000 321.734000 0.000135721
1239 3014388360.000000 321.886000 0.000135721
1240 3014388441.000000 322.044500 0.000135721
1241 3014388520.000000 322.199000 0.000135631
1242 3014388600.000000 322.354000 0.000135691
1243 3014388680.000000 322.510500 0.000135721
1244 3014388760.000000 322.662000 0.000135691
1245 3014388840.000000 322.822500 0.000135661
1246 3014388920.000000 322.973500 0.000135631
1247 3014389000.000000 323.132000 0.000135631
1248 3014389080.000000 323.286000 0.000135631
1249 3014389160.000000 323.441500 0.000135601
1250 3014389240.000000 323.595500 0.000135631
1251 3014389320.000000 323.753000 0.000135601
1252 3014389400.000000 323.909000 0.000135601
1253 3014389480.000000 324.064000 0.000135661
1254 3014389560.000000 324.218000 0.000135601
1255 3014389640.000000 324.375000 0.000135631
1256 3014389720.000000 324.530000 0.000135601
1257 3014389800.000000 324.684000 0.000135572
1258 3014389880.000000 324.841000 0.000135572
1259 3014389960.000000 324.993000 0.000135482
1260 3014390040.000000 325.147500 0.000135572
1261 3014390120.000000 325.302500 0.000135572
1262 3014390200.000000 325.457000 0.000135542
1263 3014390280.000000 325.611000 0.000135542
1264 3014390360.000000 325.763000 0.000135572
1265 3014390440.000000 325.918000 0.000135542
1266 3014390520.000000 326.071000 0.000135572
1267 3014390600.000000 326.226500 0.000135482
1268 3014390680.000000 326.381500 0.000135572
1269 3014390760.000000 326.536500 0.000135452
1270 3014390840.000000 326.694500 0.000135482
1271 3014390920.000000 326.850500 0.000135452
1272 3014391000.000000 327.003000 0.000135512
1273 3014391080.000000 327.158000 0.000135482
1274 3014391160.000000 327.313500 0.000135512
1275 3014391240.000000 327.468500 0.000135482
1276 3014391320.000000 327.626000 0.000135452
1277 3014391400.000000 327.779500 0.000135423
1278 3014391480.000000 327.937500 0.000135423
1279 3014391560.000000 328.090000 0.000135423
1280 3014391640.000000 328.247500 0.000135423
1281 3014391720.000000 328.400000 0.000135423
1282 3014391800.000000 328.556500 0.000135452
1283 3014391880.000000 328.714000 0.000135452
1284 3014391960.000000 328.868500 0.000135452
1285 3014392040.000000 329.027000 0.000135452
1286 3014392120.000000 329.181500 0.000135423
1287 3014392200.000000 329.338000 0.000135423
1288 3014392280.000000 329.493000 0.000135363
1289 3014392360.000000 329.647500 0.000135423
1290 3014392440.000000 329.802000 0.000135363
1291 3014392520.000000 329.956500 0.000135303
1292 3014392600.000000 330.111500 0.000135333
1293 3014392680.000000 330.265500 0.000135333
1294 3014392760.000000 330.422000 0.000135303
1295 3014392840.000000 330.573000 0.000135333
1296 3014392920.000000 330.731000 0.000135333
1297 3014393000.000000 330.886500 0.000135303
1298 3014393080.000000 331.038000 0.000135274
1299 3014393160.000000 331.195000 0.000135363
1300 3014393240.000000 331.348000 0.000135274
1301 3014393320.000000 331.505500 0.000135274
1302 3014393400.000000 331.659000 0.000135214
1303 3014393480.000000 331.812500 0.000135274
1304 3014393560.000000 331.970000 0.000135274
1305 3014393640.000000 332.125000 0.000135274
1306 3014393720.000000 332.282000 0.000135214
1307 3014393800.000000 332.434500 0.000135214
1308 3014393880.000000 332.587000 0.000135274
1309 3014393960.000000 332.746000 0.000135244
1310 3014394040.000000 332.902500 0.000135214
1311 3014394120.000000 333.054500 0.000135274
1312 3014394200.000000 333.210500 0.000135214
1313 3014394280.000000 333.364000 0.000135214
1314 3014394360.000000 333.524000 0.000135214
1315 3014394440.000000 333.676500 0.000135184
1316 3014394520.000000 333.829500 0.000135214
1317 3014394600.000000 333.988500 0.000135184
1318 3014394680.000000 334.144500 0.000135154
1319 3014394760.000000 334.300500 0.000135154
1320 3014394840.000000 334.456500 0.000135154
1321 3014394920.000000 334.609500 0.000135184
1322 3014395000.000000 334.767500 0.000135154
1323 3014395080.000000 334.919500 0.000135125
1324 3014395160.000000 335.076500 0.000135125
1325 3014395240.000000 335.231500 0.000135125
1326 3014395320.000000 335.385500 0.000135125
1327 3014395400.000000 335.541000 0.000135125
1328 3014395480.000000 335.693000 0.000135095
1329 3014395560.000000 335.848500 0.000135065
1330 3014395640.000000 336.002000 0.000135125
1331 3014395720.000000 336.155500 0.000135125
1332 3014395800.000000 336.309500 0.000135125
1333 3014395880.000000 336.465500 0.000135065
1334 3014395960.000000 336.622000 0.000135035
1335 3014396040.000000 336.775000 0.000135005
1336 3014396120.000000 336.931000 0.000135065
1337 3014396200.000000 337.085500 0.000135095
1338 3014396280.000000 337.241000 0.000135125
1339 3014396360.000000 337.395000 0.000135065
1340 3014396440.000000 337.553000 0.000135065
1341 3014396520.000000 337.707000 0.000135095
1342 3014396600.000000 337.862000 0.000135095
1343 3014396680.000000 338.019000 0.000135065
1344 3014396760.000000 338.173500 0.000135035
1345 3014396840.000000 338.331500 0.000135065
1346 3014396920.000000 338.483500 0.000135035
1347 3014397000.000000 338.641000 0.000135005
1348 3014397080.000000 338.795000 0.000135125
1349 3014397160.000000 338.952000 0.000135035
1350 3014397240.000000 339.106000 0.000135095
1351 3014397320.000000 339.265000 0.000134946
1352 3014397400.000000 339.419500 0.000134946
1353 3014397480.000000 339.577500 0.000134946
1354 3014397560.000000 339.728500 0.000134946
1355 3014397640.000000 339.886500 0.000135035
1356 3014397720.000000 340.041000 0.000134976
1357 3014397800.000000 340.194000 0.000134946
1358 3014397880.000000 340.347500 0.000134946
1359 3014397960.000000 340.501000 0.000135005
1360 3014398040.000000 340.656500 0.000135005
1361 3014398120.000000 340.812000 0.000134976
1362 3014398200.000000 340.966000 0.000134946
1363 3014398280.000000 341.121000 0.000134886
1364 3014398360.000000 341.276500 0.000134856
1365 3014398440.000000 341.429000 0.000134946
1366 3014398520.000000 341.586000 0.000134916
1367 3014398600.000000 341.738000 0.000134916
1368 3014398680.000000 341.897000 0.000134916
1369 3014398760.000000 342.049500 0.000134916
1370 3014398840.000000 342.207000 0.000134916
1371 3014398920.000000 342.361000 0.000134856
1372 3014399000.000000 342.515500 0.000134856
1373 3014399080.000000 342.674000 0.000134827
1374 3014399160.000000 342.828500 0.000134856
1375 3014399240.000000 342.983000 0.000134797
1376 3014399320.000000 343.139000 0.000134856
1377 3014399400.000000 343.293500 0.000134856
1378 3014399480.000000 343.448500 0.000134886
1379 3014399560.000000 343.605000 0.000134856
1380 3014399640.000000 343.757000 0.000134886
1381 3014399720.000000 343.915500 0.000134886
1382 3014399800.000000 344.069000 0.000134797
1383 3014399880.000000 344.228000 0.000134797
1384 3014399960.000000 344.382000 0.000134767
1385 3014400040.000000 344.538000 0.000134737
1386 3014400120.000000 344.693000 0.000134737
1387 3014400200.000000 344.847500 0.000134797
1388 3014400280.000000 345.006000 0.000134827
1389 3014400360.000000 345.159000 0.000134797
1390 3014400440.000000 345.313000 0.000134797
1391 3014400520.000000 345.468000 0.000134767
1392 3014400600.000000 345.624500 0.000134767
1393 3014400680.000000 345.777000 0.000134737
1394 3014400760.000000 345.933000 0.000134797
1395 3014400840.000000 346.084500 0.000134707
1396 3014400920.000000 346.242000 0.000134678
1397 3014401000.000000 346.392500 0.000134856
1398 3014401080.000000 346.549500 0.000134856
1399 3014401160.000000 346.702500 0.000134856
1400 3014401240.000000 346.859000 0.000134797
1401 3014401320.000000 347.014000 0.000134767
1402 3014401400.000000 347.170000 0.000134737
1403 3014401480.000000 347.326000 0.000134707
1404 3014401560.000000 347.480000 0.000134678
1405 3014401640.000000 347.632500 0.000134707
1406 3014401720.000000 347.788000 0.000134737
1407 3014401800.000000 347.942500 0.000134737
1408 3014401880.000000 348.097500 0.000134707
1409 3014401960.000000 348.253500 0.000134767
1410 3014402040.000000 348.409000 0.000134707
1411 3014402120.000000 348.562000 0.000134678
1412 3014402200.000000 348.721000 0.000134648
1413 3014402280.000000 348.876000 0.000134618
1414 3014402360.000000 349.031000 0.000134648
1415 3014402440.000000 349.188500 0.000134678
1416 3014402520.000000 349.343000 0.000134648
1417 3014402600.000000 349.501500 0.000134678
1418 3014402680.000000 349.654500 0.000134618
1419 3014402760.000000 349.814000 0.000134648
1420 3014402840.000000 349.965500 0.000134707
1421 3014402920.000000 350.123500 0.000134588
1422 3014403000.000000 350.278500 0.000134648
1423 3014403080.000000 350.430000 0.000134588
1424 3014403160.000000 350.586500 0.000134588
1425 3014403240.000000 350.741000 0.000134618
1426 3014403320.000000 350.896500 0.000134618
1427 3014403400.000000 351.051000 0.000134588
1428 3014403480.000000 351.206500 0.000134588
1429 3014403560.000000 351.359000 0.000134618
1430 3014403640.000000 351.516500 0.000134558
1431 3014403720.000000 351.668500 0.000134648
1432 3014403800.000000 351.826000 0.000134618
1433 3014403880.000000 351.980500 0.000134558
1434 3014403960.000000 352.136000 0.000134499
1435 3014404040.000000 352.291000 0.000134499
1436 3014404120.000000 352.445000 0.000134558
1437 3014404200.000000 352.599500 0.000134558
1438 3014404280.000000 352.757500 0.000134558
1439 3014404360.000000 352.911500 0.000134588
1440 3014404440.000000 353.068000 0.000134529
1441 3014404520.000000 353.223000 0.000134529
1442 3014404600.000000 353.377500 0.000134499
1443 3014404680.000000 353.535500 0.000134588
1444 3014404760.000000 353.684500 0.000134499
1445 3014404840.000000 353.840000 0.000134469
1446 3014404920.000000 353.997500 0.000134499
1447 3014405000.000000 354.154000 0.000134558
1448 3014405080.000000 354.308500 0.000134558
1449 3014405160.000000 354.462500 0.000134469
1450 3014405240.000000 354.620500 0.000134469
1451 3014405320.000000 354.779000 0.000134469
1452 3014405400.000000 354.932000 0.000134499
1453 3014405480.000000 355.087000 0.000134499
1454 3014405560.000000 355.238500 0.000134469
1455 3014405640.000000 355.398000 0.000134499
1456 3014405720.000000 355.551000 0.000134439
1457 3014405800.000000 355.705000 0.000134469
1458 3014405880.000000 355.859000 0.000134499
1459 3014405960.000000 356.015000 0.000134439
1460 3014406040.000000 356.171000 0.000134439
1461 3014406120.000000 356.325500 0.000134439
1462 3014406200.000000 356.476000 0.00013438
1463 3014406280.000000 356.633000 0.000134499
1464 3014406360.000000 356.787000 0.000134439
1465 3014406440.000000 356.943000 0.000134469
1466 3014406520.000000 357.099500 0.000134439
1467 3014406600.000000 357.252000 0.00013435
1468 3014406680.000000 357.409000 0.00013438
1469 3014406760.000000 357.562000 0.00013432
1470 3014406840.000000 357.719000 0.000134409
1471 3014406920.000000 357.874000 0.00013438
1472 3014407000.000000 358.027500 0.00013432
1473 3014407080.000000 358.183000 0.00013432
1474 3014407160.000000 358.340000 0.00013432
1475 3014407240.000000 358.493000 0.00013435
1476 3014407320.000000 358.650000 0.00013429
1477 3014407400.000000 358.803000 0.00013429
1478 3014407480.000000 358.961500 0.00013426
1479 3014407560.000000 359.117000 0.000134231
1480 3014407640.000000 359.273500 0.00013429
1481 3014407720.000000 359.429500 0.000134231
1482 3014407800.000000 359.585500 0.00013429
1483 3014407880.000000 359.741000 0.00013426
1484 3014407960.000000 359.898000 0.000134231
1485 3014408040.000000 360.051500 0.00013429
1486 3014408120.000000 360.210000 0.000134201
1487 3014408200.000000 360.363500 0.000134231
1488 3014408280.000000 360.520500 0.000134171
1489 3014408360.000000 360.676000 0.000134171
1490 3014408440.000000 360.827500 0.000134171
1491 3014408520.000000 360.982000 0.000134201
1492 3014408600.000000 361.136000 0.000134171
1493 3014408680.000000 361.293000 0.000134171
1494 3014408760.000000 361.449500 0.000134171
1495 3014408840.000000 361.599500 0.000134171
1496 3014408920.000000 361.753500 0.000134141
1497 3014409000.000000 361.911000 0.000134171
1498 3014409080.000000 362.067500 0.000134111
1499 3014409160.000000 362.220000 0.000134111
1500 3014409240.000000 362.374500 0.000134111
1501 3014409320.000000 362.531500 0.000134082
1502 3014409400.000000 362.685000 0.000134111
1503 3014409480.000000 362.839500 0.000134082
1504 3014409560.000000 362.997500 0.000134141
1505 3014409640.000000 363.150500 0.000134141
1506 3014409720.000000 363.306500 0.000134082
1507 3014409800.000000 363.462500 0.000134082
1508 3014409880.000000 363.617500 0.000134052
1509 3014409960.000000 363.772000 0.000134022
1510 3014410040.000000 363.929000 0.000133992
1511 3014410120.000000 364.080000 0.000134022
1512 3014410200.000000 364.239500 0.000134022
1513 3014410280.000000 364.392500 0.000134052
1514 3014410360.000000 364.552000 0.000133992
1515 3014410440.000000 364.706000 0.000134052
1516 3014410520.000000 364.863000 0.000133992
1517 3014410600.000000 365.021000 0.000133962
1518 3014410680.000000 365.174500 0.000134022
1519 3014410760.000000 365.332000 0.000134022
1520 3014410840.000000 365.485000 0.000134052
1521 3014410920.000000 365.638500 0.000133933
1522 3014411000.000000 365.793500 0.000133962
1523 3014411080.000000 365.948500 0.000133903
1524 3014411160.000000 366.102500 0.000133992
1525 3014411240.000000 366.258500 0.000133992
1526 3014411320.000000 366.410500 0.000133933
1527 3014411400.000000 366.568500 0.000133962
1528 3014411480.000000 366.721500 0.000133873
1529 3014411560.000000 366.879000 0.000133873
1530 3014411640.000000 367.036000 0.000133843
1531 3014411720.000000 367.188000 0.000133903
1532 3014411800.000000 367.344000 0.000133813
1533 3014411880.000000 367.497500 0.000133873
1534 3014411960.000000 367.651500 0.000133843
1535 3014412040.000000 367.807000 0.000133813
1536 3014412120.000000 367.962500 0.000133843
1537 3014412200.000000 368.118000 0.000133784
1538 3014412280.000000 368.271000 0.000133813
1539 3014412360.000000 368.426500 0.000133784
1540 3014412440.000000 368.583500 0.000133784
1541 3014412520.000000 368.737500 0.000133843
1542 3014412600.000000 368.891500 0.000133813
1543 3014412680.000000 369.047500 0.000133784
1544 3014412760.000000 369.202500 0.000133754
1545 3014412840.000000 369.362500 0.000133754
1546 3014412920.000000 369.516000 0.000133784
1547 3014413000.000000 369.671500 0.000133813
1548 3014413080.000000 369.829000 0.000133784
1549 3014413160.000000 369.982500 0.000133754
1550 3014413240.000000 370.140000 0.000133784
1551 3014413320.000000 370.291500 0.000133784
1552 3014413400.000000 370.450500 0.000133754
1553 3014413480.000000 370.607000 0.000133724
1554 3014413560.000000 370.760000 0.000133635
1555 3014413640.000000 370.917500 0.000133635
1556 3014413720.000000 371.069500 0.000133694
1557 3014413800.000000 371.225500 0.000133694
1558 3014413880.000000 371.379500 0.000133724
1559 3014413960.000000 371.534500 0.000133724
1560 3014414040.000000 371.686500 0.000133664
1561 3014414120.000000 371.844000 0.000133724
1562 3014414200.000000 371.997000 0.000133664
1563 3014414280.000000 372.154500 0.000133694
1564 3014414360.000000 372.310000 0.000133575
1565 3014414440.000000 372.464000 0.000133635
1566 3014414520.000000 372.621000 0.000133664
1567 3014414600.000000 372.774000 0.000133605
1568 3014414680.000000 372.931000 0.000133635
1569 3014414760.000000 373.084000 0.000133694
1570 3014414840.000000 373.240000 0.000133635
1571 3014414920.000000 373.395000 0.000133605
1572 3014415000.000000 373.550500 0.000133515
1573 3014415080.000000 373.704500 0.000133605
1574 3014415160.000000 373.861000 0.000133575
1575 3014415240.000000 374.013500 0.000133515
1576 3014415320.000000 374.173000 0.000133575
1577 3014415400.000000 374.326000 0.000133575
1578 3014415480.000000 374.482500 0.000133605
1579 3014415560.000000 374.638000 0.000133575
1580 3014415640.000000 374.795000 0.000133605
1581 3014415720.000000 374.950500 0.000133575
1582 3014415800.000000 375.106500 0.000133515
1583 3014415880.000000 375.261500 0.000133486
1584 3014415960.000000 375.420000 0.000133515
1585 3014416040.000000 375.569500 0.000133515
1586 3014416120.000000 375.726000 0.000133515
1587 3014416200.000000 375.882000 0.000133456
1588 3014416280.000000 376.038000 0.000133515
1589 3014416360.000000 376.191000 0.000133515
1590 3014416440.000000 376.343000 0.000133575
1591 3014416520.000000 376.502000 0.000133545
1592 3014416600.000000 376.658500 0.000133486
1593 3014416680.000000 376.809000 0.000133426
1594 3014416760.000000 376.963500 0.000133426
1595 3014416840.000000 377.120000 0.000133486
1596 3014416920.000000 377.277500 0.000133456
1597 3014417000.000000 377.431000 0.000133456
1598 3014417080.000000 377.585500 0.000133426
1599 3014417160.000000 377.740500 0.000133486
1600 3014417240.000000 377.894500 0.000133456
1601 3014417320.000000 378.047500 0.000133456
1602 3014417400.000000 378.204500 0.000133426
1603 3014417480.000000 378.356500 0.000133396
1604 3014417560.000000 378.516000 0.000133366
1605 3014417640.000000 378.671000 0.000133396
1606 3014417720.000000 378.822000 0.000133366
1607 3014417800.000000 378.979000 0.000133366
1608 3014417880.000000 379.135000 0.000133366
1609 3014417960.000000 379.288000 0.000133337
1610 3014418040.000000 379.446000 0.000133307
1611 3014418120.000000 379.601000 0.000133366
1612 3014418200.000000 379.758000 0.000133337
1613 3014418280.000000 379.916000 0.000133307
1614 3014418360.000000 380.071000 0.000133307
1615 3014418440.000000 380.228000 0.000133366
1616 3014418520.000000 380.381000 0.000133307
1617 3014418600.000000 380.538000 0.000133366
1618 3014418680.000000 380.691000 0.000133337
1619 3014418760.000000 380.849500 0.000133307
1620 3014418840.000000 381.003500 0.000133277
1621 3014418920.000000 381.159000 0.000133307
1622 3014419000.000000 381.314000 0.000133277
1623 3014419080.000000 381.469000 0.000133247
1624 3014419160.000000 381.623000 0.000133247
1625 3014419240.000000 381.778500 0.000133247
1626 3014419320.000000 381.929000 0.000133247
1627 3014419400.000000 382.087000 0.000133217
1628 3014419480.000000 382.240000 0.000133277
1629 3014419560.000000 382.394500 0.000133277
1630 3014419640.000000 382.552500 0.000133277
1631 3014419720.000000 382.709000 0.000133247
1632 3014419800.000000 382.863000 0.000133217
1633 3014419880.000000 383.019000 0.000133247
1634 3014419960.000000 383.172500 0.000133277
1635 3014420040.000000 383.330000 0.000133277
1636 3014420120.000000 383.481500 0.000133247
1637 3014420200.000000 383.635000 0.000133217
1638 3014420280.000000 383.793500 0.000133247
1639 3014420360.000000 383.948000 0.000133188
1640 3014420440.000000 384.102000 0.000133247
1641 3014420520.000000 384.255000 0.000133188
1642 3014420600.000000 384.411500 0.000133188
1643 3014420680.000000 384.567000 0.000133158
1644 3014420760.000000 384.723000 0.000133158
1645 3014420840.000000 384.881000 0.000133158
1646 3014420920.000000 385.036000 0.000133188
1647 3014421000.000000 385.192500 0.000133188
1648 3014421080.000000 385.349500 0.000133158
1649 3014421160.000000 385.502000 0.000133098
1650 3014421240.000000 385.657000 0.000133098
1651 3014421320.000000 385.813000 0.000133098
1652 3014421400.000000 385.965500 0.000133068
1653 3014421480.000000 386.124500 0.000133068
1654 3014421560.000000 386.276000 0.000133098
1655 3014421640.000000 386.435000 0.000133098
1656 3014421720.000000 386.587500 0.000133188
1657 3014421800.000000 386.743000 0.000133098
1658 3014421880.000000 386.899000 0.000133098
1659 3014421960.000000 387.052500 0.000133098
1660 3014422040.000000 387.207500 0.000133098
1661 3014422120.000000 387.363000 0.000133068
1662 3014422200.000000 387.519500 0.000133009
1663 3014422280.000000 387.673500 0.000133068
1664 3014422360.000000 387.829000 0.000133038
1665 3014422440.000000 387.982500 0.000133038
1666 3014422520.000000 388.138500 0.000133068
1667 3014422600.000000 388.290500 0.000133009
1668 3014422680.000000 388.447000 0.000133068
1669 3014422760.000000 388.601500 0.000133009
1670 3014422840.000000 388.757500 0.000133009
1671 3014422920.000000 388.912000 0.000133009
1672 3014423000.000000 389.067500 0.000133009
1673 3014423080.000000 389.222000 0.000133038
1674 3014423160.000000 389.377500 0.000133038
1675 3014423240.000000 389.529500 0.000133038
1676 3014423320.000000 389.688000 0.000133009
1677 3014423400.000000 389.843000 0.000133009
1678 3014423480.000000 390.000500 0.000132949
1679 3014423560.000000 390.154500 0.000133009
1680 3014423640.000000 390.308000 0.000132949
1681 3014423720.000000 390.468500 0.000132949
1682 3014423800.000000 390.625000 0.000132949
1683 3014423880.000000 390.777500 0.000132949
1684 3014423960.000000 390.930500 0.000132949
1685 3014424040.000000 391.086000 0.000133009
1686 3014424120.000000 391.245500 0.000132949
1687 3014424200.000000 391.397500 0.000132949
1688 3014424280.000000 391.552500 0.000133009
1689 3014424360.000000 391.707500 0.000132919
1690 3014424440.000000 391.863500 0.000132889
1691 3014424520.000000 392.018000 0.000132919
1692 3014424600.000000 392.173000 0.000132889
1693 3014424680.000000 392.326000 0.000132919
1694 3014424760.000000 392.484000 0.000132919
1695 3014424840.000000 392.637000 0.000132889
1696 3014424920.000000 392.795500 0.000132919
1697 3014425000.000000 392.948500 0.000132889
1698 3014425080.000000 393.104000 0.00013283
1699 3014425160.000000 393.258000 0.00013286
1700 3014425240.000000 393.413500 0.00013283
1701 3014425320.000000 393.566500 0.00013283
1702 3014425400.000000 393.725000 0.00013286
1703 3014425480.000000 393.877000 0.00013283
1704 3014425560.000000 394.034500 0.00013283
1705 3014425640.000000 394.187500 0.00013277
1706 3014425720.000000 394.344500 0.0001328
1707 3014425800.000000 394.498000 0.00013277
1708 3014425880.000000 394.653500 0.00013274
1709 3014425960.000000 394.810500 0.000132681
1710 3014426040.000000 394.965500 0.00013274
1711 3014426120.000000 395.121500 0.0001328
1712 3014426200.000000 395.277500 0.0001328
1713 3014426280.000000 395.434000 0.00013274
1714 3014426360.000000 395.587500 0.00013277
1715 3014426440.000000 395.745000 0.00013277
1716 3014426520.000000 395.896000 0.000132681
1717 3014426600.000000 396.055500 0.000132651
1718 3014426680.000000 396.210000 0.00013274
1719 3014426760.000000 396.365000 0.000132651
1720 3014426840.000000 396.522500 0.000132711
1721 3014426920.000000 396.674500 0.00013274
1722 3014427001.000000 396.833000 0.00013277
1723 3014427080.000000 396.985000 0.00013277
1724 3014427160.000000 397.139500 0.000132681
1725 3014427240.000000 397.294000 0.000132681
1726 3014427320.000000 397.445500 0.000132591
1727 3014427400.000000 397.602500 0.000132621
1728 3014427480.000000 397.757000 0.000132562
1729 3014427560.000000 397.913500 0.000132562
1730 3014427640.000000 398.069000 0.000132591
1731 3014427720.000000 398.221500 0.000132651
1732 3014427800.000000 398.379500 0.000132711
1733 3014427880.000000 398.535000 0.000132711
1734 3014427960.000000 398.686000 0.00013274
1735 3014428040.000000 398.841000 0.000132621
1736 3014428120.000000 398.996000 0.000132532
1737 3014428200.000000 399.150500 0.000132502
1738 3014428280.000000 399.305500 0.000132472
1739 3014428360.000000 399.458000 0.000132502
1740 3014428440.000000 399.615000 0.000132532
1741 3014428520.000000 399.769000 0.000132591
1742 3014428600.000000 399.925500 0.000132651
1743 3014428680.000000 400.081500 0.000132651
1744 3014428760.000000 400.238000 0.000132621
1745 3014428840.000000 400.393000 0.000132532
1746 3014428920.000000 400.551500 0.000132472
1747 3014429000.000000 400.705000 0.000132383
1748 3014429080.000000 400.863000 0.000132413
1749 3014429160.000000 401.017000 0.000132472
1750 3014429240.000000 401.173000 0.000132502
1751 3014429320.000000 401.328000 0.000132591
1752 3014429400.000000 401.481500 0.000132621
1753 3014429480.000000 401.640000 0.000132591
1754 3014429560.000000 401.793500 0.000132591
1755 3014429640.000000 401.950000 0.000132532
1756 3014429720.000000 402.103500 0.000132472
1757 3014429800.000000 402.258500 0.000132383
1758 3014429880.000000 402.412500 0.000132353
1759 3014429960.000000 402.569500 0.000132323
1760 3014430040.000000 402.725500 0.000132353
1761 3014430120.000000 402.880000 0.000132413
1762 3014430200.000000 403.035000 0.000132413
1763 3014430280.000000 403.190000 0.000132472
1764 3014430360.000000 403.344500 0.000132442
1765 3014430440.000000 403.498000 0.000132413
1766 3014430520.000000 403.654000 0.000132383
1767 3014430600.000000 403.807000 0.000132353
1768 3014430680.000000 403.964500 0.000132234
1769 3014430760.000000 404.119000 0.000132323
1770 3014430840.000000 404.273500 0.000132293
1771 3014430920.000000 404.429000 0.000132323
1772 3014431000.000000 404.585000 0.000132323
1773 3014431080.000000 404.736500 0.000132383
1774 3014431160.000000 404.891000 0.000132293
1775 3014431240.000000 405.047500 0.000132323
1776 3014431320.000000 405.206500 0.000132264
1777 3014431400.000000 405.359500 0.000132234
1778 3014431480.000000 405.513000 0.000132264
1779 3014431560.000000 405.672000 0.000132264
1780 3014431640.000000 405.823000 0.000132174
1781 3014431720.000000 405.981500 0.000132234
1782 3014431800.000000 406.137000 0.000132234
1783 3014431880.000000 406.290000 0.000132234
1784 3014431960.000000 406.449000 0.000132234
1785 3014432040.000000 406.601500 0.000132234
1786 3014432120.000000 406.758500 0.000132234
1787 3014432200.000000 406.912500 0.000132234
1788 3014432280.000000 407.067500 0.000132234
1789 3014432360.000000 407.221500 0.000132204
1790 3014432440.000000 407.376500 0.000132174
1791 3014432520.000000 407.530000 0.000132115
1792 3014432600.000000 407.687500 0.000132085
1793 3014432680.000000 407.840500 0.000132115
1794 3014432760.000000 407.998000 0.000132174
1795 3014432840.000000 408.151500 0.000132204
1796 3014432920.000000 408.309500 0.000132204
1797 3014433000.000000 408.462000 0.000132234
1798 3014433080.000000 408.618000 0.000132264
1799 3014433160.000000 408.772000 0.000132234
1800 3014433240.000000 408.926000 0.000132174
1801 3014433320.000000 409.079000 0.000132055
1802 3014433400.000000 409.237000 0.000131966
1803 3014433480.000000 409.387500 0.000131906
1804 3014433560.000000 409.545000 0.000131936
1805 3014433640.000000 409.698500 0.000131995
1806 3014433720.000000 409.854500 0.000132115
1807 3014433800.000000 410.007500 0.000132234
1808 3014433880.000000 410.165000 0.000132234
