# NO SAMPLE -ONE ARM SCANS
 SAMPLE
SAMPLE-- ONE ARM SCANS
1182 2455116480.000000 391.352500 9.17022e-005
1183 2455116560.000000 391.506000 9.1732e-005
1184 2455116640.000000 391.660500 9.18214e-005
1185 2455116720.000000 391.816000 9.18512e-005
1186 2455116800.000000 391.971000 9.1881e-005
1187 2455116880.000000 392.124000 9.18512e-005
1188 2455116960.000000 392.279500 9.18214e-005
1189 2455117040.000000 392.436000 9.1732e-005
1190 2455117120.000000 392.589500 9.16426e-005
1191 2455117200.000000 392.747000 9.16426e-005
1192 2455117280.000000 392.901000 9.1583e-005
1193 2455117360.000000 393.057500 9.16724e-005
1194 2455117440.000000 393.212500 9.17618e-005
1195 2455117520.000000 393.365500 9.17618e-005
1196 2455117600.000000 393.522000 9.18512e-005
1197 2455117680.000000 393.678500 9.18214e-005
1198 2455117760.000000 393.831500 9.17916e-005
1199 2455117840.000000 393.988500 9.16724e-005
1200 2455117920.000000 394.140500 9.15532e-005
1201 2455118000.000000 394.298000 9.14936e-005
1202 2455118080.000000 394.451500 9.1434e-005
1203 2455118160.000000 394.606500 9.14936e-005
1204 2455118240.000000 394.762000 9.16426e-005
1205 2455118320.000000 394.919000 9.1732e-005
1206 2455118400.000000 395.075500 9.18512e-005
1207 2455118480.000000 395.230500 9.18214e-005
1208 2455118560.000000 395.385500 9.18214e-005
1209 2455118640.000000 395.541500 9.16724e-005
1210 2455118720.000000 395.697000 9.14936e-005
1211 2455118800.000000 395.851000 9.13744e-005
1212 2455118880.000000 396.008500 9.13148e-005
1213 2455118960.000000 396.160500 9.14638e-005
1214 2455119040.000000 396.318500 9.15234e-005
1215 2455119120.000000 396.471500 9.16426e-005
1216 2455119200.000000 396.627500 9.17916e-005
1217 2455119280.000000 396.784500 9.17618e-005
1218 2455119360.000000 396.936500 9.17916e-005
1219 2455119440.000000 397.091500 9.1583e-005
1220 2455119520.000000 397.245500 9.14936e-005
1221 2455119600.000000 397.401500 9.1285e-005
1222 2455119680.000000 397.557000 9.12552e-005
1223 2455119760.000000 397.712000 9.1285e-005
1224 2455119840.000000 397.867500 9.1434e-005
1225 2455119920.000000 398.024500 9.1583e-005
1226 2455120000.000000 398.177000 9.17022e-005
1227 2455120080.000000 398.333000 9.17022e-005
1228 2455120160.000000 398.486500 9.17916e-005
1229 2455120240.000000 398.644000 9.1583e-005
1230 2455120320.000000 398.797500 9.13744e-005
1231 2455120400.000000 398.950500 9.12552e-005
1232 2455120480.000000 399.103000 9.11062e-005
1233 2455120560.000000 399.263000 9.11956e-005
1234 2455120640.000000 399.416000 9.13148e-005
1235 2455120720.000000 399.571500 9.14936e-005
1236 2455120800.000000 399.723500 9.16426e-005
1237 2455120880.000000 399.882000 9.17022e-005
1238 2455120960.000000 400.037500 9.1732e-005
1239 2455121040.000000 400.192500 9.1583e-005
1240 2455121120.000000 400.347000 9.14042e-005
1241 2455121200.000000 400.503500 9.1136e-005
1242 2455121280.000000 400.659000 9.10764e-005
1243 2455121360.000000 400.815000 9.11062e-005
1244 2455121440.000000 400.969000 9.11658e-005
1245 2455121520.000000 401.124500 9.13744e-005
1246 2455121600.000000 401.280000 9.15532e-005
1247 2455121680.000000 401.435000 9.16724e-005
1248 2455121760.000000 401.591000 9.16724e-005
1249 2455121840.000000 401.744000 9.15532e-005
1250 2455121920.000000 401.902500 9.1434e-005
1251 2455122000.000000 402.056500 9.11658e-005
1252 2455122080.000000 402.212000 9.0987e-005
1253 2455122160.000000 402.364500 9.09572e-005
1254 2455122240.000000 402.520000 9.11062e-005
1255 2455122320.000000 402.675000 9.11956e-005
1256 2455122400.000000 402.832000 9.14042e-005
1257 2455122480.000000 402.986500 9.16426e-005
1258 2455122560.000000 403.143000 9.16128e-005
1259 2455122640.000000 403.297500 9.15234e-005
1260 2455122720.000000 403.452500 9.13148e-005
1261 2455122800.000000 403.609500 9.10764e-005
1262 2455122880.000000 403.761000 9.0987e-005
1263 2455122960.000000 403.919500 9.09274e-005
1264 2455123040.000000 404.072500 9.0987e-005
1265 2455123120.000000 404.228500 9.1136e-005
1266 2455123200.000000 404.382000 9.13148e-005
1267 2455123280.000000 404.536500 9.14936e-005
1268 2455123360.000000 404.690000 9.14936e-005
1269 2455123440.000000 404.848000 9.1434e-005
1270 2455123520.000000 405.003000 9.12552e-005
1271 2455123600.000000 405.159500 9.10168e-005
1272 2455123680.000000 405.314000 9.09274e-005
1273 2455123760.000000 405.470000 9.08081e-005
1274 2455123840.000000 405.624000 9.08379e-005
1275 2455123920.000000 405.779500 9.10168e-005
1276 2455124000.000000 405.937500 9.11956e-005
1277 2455124080.000000 406.088000 9.13744e-005
1278 2455124160.000000 406.244000 9.13446e-005
1279 2455124240.000000 406.399000 9.14042e-005
1280 2455124320.000000 406.556000 9.12552e-005
1281 2455124400.000000 406.710500 9.10168e-005
1282 2455124480.000000 406.864000 9.08677e-005
1283 2455124560.000000 407.019000 9.07485e-005
1284 2455124640.000000 407.177000 9.07783e-005
1285 2455124720.000000 407.327500 9.08975e-005
1286 2455124800.000000 407.484500 9.10168e-005
1287 2455124880.000000 407.638500 9.11956e-005
1288 2455124960.000000 407.795500 9.12552e-005
1289 2455125040.000000 407.949000 9.1285e-005
1290 2455125120.000000 408.105000 9.11658e-005
1291 2455125200.000000 408.260500 9.0987e-005
1292 2455125280.000000 408.416000 9.08975e-005
1293 2455125360.000000 408.569500 9.07187e-005
1294 2455125440.000000 408.726500 9.07485e-005
1295 2455125520.000000 408.877000 9.07485e-005
1296 2455125600.000000 409.036000 9.08975e-005
1297 2455125680.000000 409.189000 9.10168e-005
1298 2455125760.000000 409.345000 9.11062e-005
1299 2455125840.000000 409.499500 9.1136e-005
1300 2455125920.000000 409.654500 9.1136e-005
1301 2455126000.000000 409.808000 9.10168e-005
1302 2455126080.000000 409.965000 9.08081e-005
1303 2455126160.000000 410.117000 9.07485e-005
1304 2455126240.000000 410.275500 9.06889e-005
1305 2455126320.000000 410.431500 9.07485e-005
1306 2455126400.000000 410.586000 9.07485e-005
1307 2455126480.000000 410.743500 9.08677e-005
1308 2455126560.000000 410.895500 9.09572e-005
1309 2455126640.000000 411.054500 9.10168e-005
1310 2455126720.000000 411.206500 9.0987e-005
1311 2455126800.000000 411.363000 9.08677e-005
1312 2455126880.000000 411.520000 9.08081e-005
1313 2455126960.000000 411.672500 9.06889e-005
1314 2455127040.000000 411.830500 9.05995e-005
1315 2455127120.000000 411.983500 9.05697e-005
1316 2455127200.000000 412.141500 9.06293e-005
1317 2455127280.000000 412.294000 9.06889e-005
1318 2455127360.000000 412.446000 9.08379e-005
1319 2455127440.000000 412.604000 9.08379e-005
1320 2455127520.000000 412.760500 9.08379e-005
1321 2455127600.000000 412.913000 9.07783e-005
1322 2455127680.000000 413.070500 9.06591e-005
1323 2455127760.000000 413.226000 9.06889e-005
1324 2455127840.000000 413.380500 9.05697e-005
1325 2455127920.000000 413.534500 9.05101e-005
1326 2455128000.000000 413.688500 9.05697e-005
1327 2455128080.000000 413.842500 9.05399e-005
1328 2455128160.000000 413.999000 9.06293e-005
1329 2455128240.000000 414.155000 9.06889e-005
1330 2455128320.000000 414.309500 9.06889e-005
1331 2455128400.000000 414.464000 9.06591e-005
1332 2455128480.000000 414.619000 9.06889e-005
1333 2455128560.000000 414.775000 9.06591e-005
1334 2455128640.000000 414.926500 9.05399e-005
1335 2455128720.000000 415.084000 9.05101e-005
1336 2455128800.000000 415.239500 9.04803e-005
1337 2455128880.000000 415.395000 9.04207e-005
1338 2455128960.000000 415.552500 9.05101e-005
1339 2455129040.000000 415.705000 9.05101e-005
1340 2455129120.000000 415.863000 9.05697e-005
1341 2455129200.000000 416.015500 9.05697e-005
1342 2455129280.000000 416.172500 9.05995e-005
1343 2455129360.000000 416.326500 9.05697e-005
1344 2455129440.000000 416.481000 9.05101e-005
1345 2455129520.000000 416.636500 9.04505e-005
1346 2455129600.000000 416.793000 9.03909e-005
1347 2455129680.000000 416.945500 9.03015e-005
1348 2455129760.000000 417.105000 9.03015e-005
1349 2455129840.000000 417.256000 9.03313e-005
1350 2455129920.000000 417.414500 9.03909e-005
1351 2455130000.000000 417.570000 9.04505e-005
1352 2455130080.000000 417.722500 9.05101e-005
1353 2455130160.000000 417.879500 9.04505e-005
1354 2455130240.000000 418.032500 9.03909e-005
1355 2455130320.000000 418.190500 9.03909e-005
1356 2455130400.000000 418.343000 9.03015e-005
1357 2455130480.000000 418.499500 9.02419e-005
1358 2455130560.000000 418.654000 9.02717e-005
1359 2455130640.000000 418.809500 9.02419e-005
1360 2455130720.000000 418.965000 9.03611e-005
1361 2455130800.000000 419.119000 9.03611e-005
1362 2455130880.000000 419.273000 9.04207e-005
1363 2455130960.000000 419.428000 9.04207e-005
1364 2455131040.000000 419.580000 9.03611e-005
1365 2455131120.000000 419.737000 9.03611e-005
1366 2455131200.000000 419.893500 9.02717e-005
1367 2455131280.000000 420.044500 9.01823e-005
1368 2455131360.000000 420.200000 9.00929e-005
1369 2455131440.000000 420.356000 9.00929e-005
1370 2455131520.000000 420.513000 9.01227e-005
1371 2455131600.000000 420.670000 9.01525e-005
1372 2455131680.000000 420.821500 9.02419e-005
1373 2455131760.000000 420.978000 9.02717e-005
1374 2455131840.000000 421.134500 9.03015e-005
1375 2455131920.000000 421.291000 9.02717e-005
1376 2455132000.000000 421.445000 9.01823e-005
1377 2455132080.000000 421.598000 9.01227e-005
1378 2455132160.000000 421.756500 9.00631e-005
1379 2455132240.000000 421.910500 8.99737e-005
1380 2455132320.000000 422.064500 8.99737e-005
1381 2455132400.000000 422.222000 8.99737e-005
1382 2455132480.000000 422.375500 9.01227e-005
1383 2455132560.000000 422.532000 9.01525e-005
1384 2455132640.000000 422.685500 9.02121e-005
1385 2455132720.000000 422.841000 9.01823e-005
1386 2455132800.000000 422.998500 9.00929e-005
1387 2455132880.000000 423.152000 9.00333e-005
1388 2455132960.000000 423.309000 8.99439e-005
1389 2455133040.000000 423.462000 8.98843e-005
1390 2455133120.000000 423.616500 8.98843e-005
1391 2455133200.000000 423.771500 8.98545e-005
1392 2455133280.000000 423.927500 8.99737e-005
1393 2455133360.000000 424.081000 9.00035e-005
1394 2455133440.000000 424.237500 9.01227e-005
1395 2455133520.000000 424.391500 9.00929e-005
1396 2455133600.000000 424.547000 9.00333e-005
1397 2455133680.000000 424.703000 8.99141e-005
1398 2455133760.000000 424.855000 8.97949e-005
1399 2455133840.000000 425.012000 8.97651e-005
1400 2455133920.000000 425.165000 8.97353e-005
1401 2455134000.000000 425.322000 8.97651e-005
1402 2455134080.000000 425.476000 8.98545e-005
1403 2455134160.000000 425.631500 8.98843e-005
1404 2455134240.000000 425.787500 9.00035e-005
1405 2455134320.000000 425.945000 8.99737e-005
1406 2455134400.000000 426.101500 8.99737e-005
1407 2455134480.000000 426.255500 8.98843e-005
1408 2455134560.000000 426.405500 8.97651e-005
1409 2455134640.000000 426.565000 8.96757e-005
1410 2455134720.000000 426.721000 8.96757e-005
1411 2455134800.000000 426.871500 8.96757e-005
1412 2455134880.000000 427.031000 8.96757e-005
1413 2455134960.000000 427.182000 8.98247e-005
1414 2455135040.000000 427.341000 8.98545e-005
1415 2455135120.000000 427.495500 8.98843e-005
1416 2455135200.000000 427.649500 8.98843e-005
1417 2455135280.000000 427.807500 8.98843e-005
1418 2455135360.000000 427.961000 8.97949e-005
1419 2455135440.000000 428.114500 8.96757e-005
1420 2455135520.000000 428.270500 8.95266e-005
1421 2455135600.000000 428.423000 8.95862e-005
1422 2455135680.000000 428.580000 8.95564e-005
1423 2455135760.000000 428.733500 8.96459e-005
1424 2455135840.000000 428.888000 8.97055e-005
1425 2455135920.000000 429.045500 8.97353e-005
1426 2455136000.000000 429.196500 8.98247e-005
1427 2455136080.000000 429.354500 8.97651e-005
1428 2455136160.000000 429.508000 8.97353e-005
1429 2455136240.000000 429.663000 8.96459e-005
1430 2455136320.000000 429.819000 8.94968e-005
1431 2455136400.000000 429.971000 8.94372e-005
1432 2455136480.000000 430.128500 8.9467e-005
1433 2455136560.000000 430.282000 8.95266e-005
1434 2455136640.000000 430.438000 8.95862e-005
1435 2455136720.000000 430.594500 8.97055e-005
1436 2455136800.000000 430.747000 8.97055e-005
1437 2455136880.000000 430.905000 8.97353e-005
1438 2455136960.000000 431.058000 8.9616e-005
1439 2455137040.000000 431.214500 8.94968e-005
1440 2455137120.000000 431.370000 8.94074e-005
1441 2455137200.000000 431.525500 8.9318e-005
1442 2455137280.000000 431.682000 8.9318e-005
1443 2455137360.000000 431.838500 8.93478e-005
1444 2455137440.000000 431.993500 8.9467e-005
1445 2455137520.000000 432.148500 8.95564e-005
1446 2455137600.000000 432.303500 8.9616e-005
1447 2455137680.000000 432.458500 8.95862e-005
1448 2455137760.000000 432.615500 8.95564e-005
1449 2455137840.000000 432.767000 8.94372e-005
1450 2455137920.000000 432.924000 8.93478e-005
1451 2455138000.000000 433.078000 8.92882e-005
1452 2455138080.000000 433.235500 8.92584e-005
1453 2455138160.000000 433.388500 8.92584e-005
1454 2455138240.000000 433.544000 8.93478e-005
1455 2455138320.000000 433.698500 8.94372e-005
1456 2455138400.000000 433.854000 8.95266e-005
1457 2455138480.000000 434.008500 8.95266e-005
1458 2455138560.000000 434.161000 8.9467e-005
1459 2455138640.000000 434.314000 8.94074e-005
1460 2455138720.000000 434.472000 8.92882e-005
1461 2455138800.000000 434.628000 8.91988e-005
1462 2455138880.000000 434.778500 8.9169e-005
1463 2455138960.000000 434.936000 8.92286e-005
1464 2455139040.000000 435.089500 8.92882e-005
1465 2455139120.000000 435.245500 8.93776e-005
1466 2455139200.000000 435.401000 8.93776e-005
1467 2455139280.000000 435.555000 8.93776e-005
1468 2455139360.000000 435.709500 8.94074e-005
1469 2455139440.000000 435.867000 8.93776e-005
1470 2455139520.000000 436.023000 8.92584e-005
1471 2455139600.000000 436.178000 8.9169e-005
1472 2455139680.000000 436.334500 8.91392e-005
1473 2455139760.000000 436.489000 8.91094e-005
1474 2455139840.000000 436.645500 8.9169e-005
1475 2455139920.000000 436.797000 8.92882e-005
1476 2455140000.000000 436.954500 8.93478e-005
1477 2455140080.000000 437.110000 8.94372e-005
1478 2455140160.000000 437.264500 8.93776e-005
1479 2455140240.000000 437.422000 8.9318e-005
1480 2455140320.000000 437.573000 8.92584e-005
1481 2455140400.000000 437.731500 8.9169e-005
1482 2455140480.000000 437.885000 8.91094e-005
1483 2455140560.000000 438.041500 8.90796e-005
1484 2455140640.000000 438.196500 8.91094e-005
1485 2455140720.000000 438.351000 8.9169e-005
1486 2455140800.000000 438.506000 8.92584e-005
1487 2455140880.000000 438.663000 8.9318e-005
1488 2455140960.000000 438.817500 8.92584e-005
1489 2455141040.000000 438.971000 8.92584e-005
1490 2455141120.000000 439.122000 8.91392e-005
1491 2455141200.000000 439.281000 8.90498e-005
1492 2455141280.000000 439.438500 8.90498e-005
1493 2455141360.000000 439.589500 8.90498e-005
1494 2455141440.000000 439.747000 8.90498e-005
1495 2455141520.000000 439.899000 8.91094e-005
1496 2455141600.000000 440.056500 8.9169e-005
1497 2455141680.000000 440.207500 8.9169e-005
1498 2455141760.000000 440.363000 8.91988e-005
1499 2455141840.000000 440.518500 8.91392e-005
1500 2455141920.000000 440.674500 8.91094e-005
1501 2455142000.000000 440.830000 8.90498e-005
1502 2455142080.000000 440.986000 8.89902e-005
1503 2455142160.000000 441.138000 8.89008e-005
1504 2455142240.000000 441.297000 8.89604e-005
1505 2455142320.000000 441.449000 8.902e-005
1506 2455142400.000000 441.605000 8.902e-005
1507 2455142480.000000 441.760000 8.90498e-005
1508 2455142560.000000 441.915500 8.91094e-005
1509 2455142640.000000 442.071500 8.90498e-005
1510 2455142720.000000 442.227500 8.89902e-005
1511 2455142800.000000 442.379500 8.90498e-005
1512 2455142880.000000 442.538000 8.89306e-005
1513 2455142960.000000 442.692500 8.8871e-005
1514 2455143040.000000 442.846000 8.89306e-005
1515 2455143120.000000 443.003500 8.89008e-005
1516 2455143200.000000 443.160000 8.89902e-005
1517 2455143280.000000 443.313500 8.89306e-005
1518 2455143360.000000 443.468500 8.89604e-005
1519 2455143440.000000 443.624000 8.89604e-005
1520 2455143521.000000 443.782500 8.89604e-005
1521 2455143600.000000 443.934500 8.89604e-005
1522 2455143680.000000 444.090000 8.88412e-005
1523 2455143760.000000 444.241500 8.88114e-005
1524 2455143840.000000 444.397500 8.8871e-005
1525 2455143920.000000 444.550000 8.88412e-005
1526 2455144000.000000 444.705500 8.89008e-005
1527 2455144080.000000 444.862000 8.89008e-005
1528 2455144160.000000 445.016000 8.89008e-005
1529 2455144240.000000 445.171000 8.89306e-005
1530 2455144320.000000 445.325500 8.8871e-005
1531 2455144400.000000 445.482500 8.8871e-005
1532 2455144480.000000 445.636000 8.87816e-005
1533 2455144560.000000 445.795000 8.8871e-005
1534 2455144640.000000 445.946500 8.88412e-005
1535 2455144720.000000 446.106000 8.8722e-005
1536 2455144800.000000 446.259000 8.87816e-005
1537 2455144880.000000 446.416500 8.88412e-005
1538 2455144960.000000 446.570500 8.89008e-005
1539 2455145040.000000 446.724000 8.88412e-005
1540 2455145120.000000 446.882500 8.88114e-005
1541 2455145200.000000 447.037500 8.87816e-005
1542 2455145280.000000 447.192000 8.8722e-005
1543 2455145360.000000 447.348500 8.87518e-005
1544 2455145440.000000 447.501500 8.87518e-005
1545 2455145520.000000 447.658000 8.8722e-005
1546 2455145600.000000 447.815500 8.8722e-005
1547 2455145680.000000 447.965500 8.8722e-005
1548 2455145760.000000 448.123000 8.87518e-005
1549 2455145840.000000 448.276500 8.8722e-005
1550 2455145920.000000 448.434500 8.8722e-005
1551 2455146000.000000 448.587500 8.86922e-005
1552 2455146080.000000 448.740500 8.86624e-005
1553 2455146160.000000 448.897500 8.86624e-005
1554 2455146240.000000 449.052000 8.86326e-005
1555 2455146320.000000 449.209000 8.8573e-005
1556 2455146400.000000 449.360500 8.86326e-005
1557 2455146480.000000 449.512000 8.86028e-005
1558 2455146560.000000 449.671500 8.86624e-005
1559 2455146640.000000 449.828000 8.86624e-005
1560 2455146720.000000 449.980000 8.86624e-005
1561 2455146800.000000 450.133500 8.86326e-005
1562 2455146880.000000 450.288000 8.8573e-005
1563 2455146960.000000 450.442500 8.8573e-005
1564 2455147040.000000 450.597500 8.8573e-005
1565 2455147120.000000 450.753500 8.85432e-005
1566 2455147200.000000 450.908000 8.85432e-005
1567 2455147280.000000 451.064500 8.85432e-005
1568 2455147360.000000 451.221500 8.85432e-005
1569 2455147440.000000 451.376500 8.84836e-005
1570 2455147520.000000 451.531500 8.85432e-005
1571 2455147600.000000 451.686500 8.84836e-005
1572 2455147680.000000 451.841500 8.85134e-005
1573 2455147760.000000 451.996500 8.85134e-005
1574 2455147840.000000 452.153000 8.84538e-005
1575 2455147920.000000 452.305500 8.84538e-005
1576 2455148000.000000 452.464000 8.8424e-005
1577 2455148080.000000 452.617000 8.84836e-005
1578 2455148160.000000 452.774500 8.84538e-005
1579 2455148240.000000 452.930500 8.84538e-005
1580 2455148320.000000 453.083000 8.84836e-005
1581 2455148400.000000 453.239500 8.84538e-005
1582 2455148480.000000 453.394000 8.84836e-005
1583 2455148560.000000 453.549500 8.83942e-005
1584 2455148640.000000 453.705000 8.8424e-005
1585 2455148720.000000 453.861000 8.8424e-005
1586 2455148800.000000 454.015500 8.8424e-005
1587 2455148880.000000 454.170000 8.8424e-005
1588 2455148960.000000 454.324000 8.84538e-005
1589 2455149040.000000 454.480500 8.83942e-005
1590 2455149120.000000 454.631500 8.83644e-005
1591 2455149200.000000 454.787500 8.83345e-005
1592 2455149280.000000 454.942000 8.83345e-005
1593 2455149360.000000 455.097500 8.83047e-005
1594 2455149440.000000 455.255500 8.83047e-005
1595 2455149520.000000 455.405500 8.83345e-005
1596 2455149600.000000 455.560500 8.83644e-005
1597 2455149680.000000 455.719500 8.83644e-005
1598 2455149760.000000 455.874000 8.83345e-005
1599 2455149840.000000 456.028000 8.83047e-005
1600 2455149920.000000 456.183500 8.83047e-005
1601 2455150000.000000 456.340000 8.82749e-005
1602 2455150080.000000 456.499000 8.82451e-005
1603 2455150160.000000 456.648500 8.82749e-005
1604 2455150240.000000 456.804500 8.83047e-005
1605 2455150320.000000 456.962000 8.82451e-005
1606 2455150400.000000 457.118000 8.82749e-005
1607 2455150480.000000 457.273000 8.83047e-005
1608 2455150560.000000 457.427000 8.82749e-005
1609 2455150640.000000 457.583500 8.82749e-005
1610 2455150720.000000 457.740500 8.81855e-005
1611 2455150800.000000 457.892000 8.81259e-005
1612 2455150880.000000 458.048500 8.81557e-005
1613 2455150960.000000 458.201500 8.81557e-005
1614 2455151040.000000 458.357500 8.82153e-005
1615 2455151120.000000 458.513000 8.81557e-005
1616 2455151200.000000 458.666000 8.81557e-005
1617 2455151280.000000 458.821500 8.81557e-005
1618 2455151360.000000 458.979500 8.80961e-005
1619 2455151440.000000 459.132500 8.81259e-005
1620 2455151520.000000 459.290000 8.81259e-005
1621 2455151600.000000 459.442000 8.80961e-005
1622 2455151680.000000 459.597500 8.80663e-005
1623 2455151760.000000 459.752500 8.80663e-005
1624 2455151840.000000 459.904500 8.80365e-005
1625 2455151920.000000 460.055500 8.80365e-005
1626 2455152000.000000 460.214500 8.80663e-005
1627 2455152080.000000 460.370000 8.80663e-005
1628 2455152160.000000 460.525000 8.80663e-005
1629 2455152240.000000 460.678500 8.80067e-005
1630 2455152320.000000 460.835500 8.80067e-005
1631 2455152400.000000 460.990000 8.80365e-005
1632 2455152480.000000 461.148000 8.79769e-005
1633 2455152560.000000 461.304500 8.79769e-005
1634 2455152640.000000 461.457000 8.80067e-005
1635 2455152720.000000 461.614500 8.79769e-005
1636 2455152800.000000 461.767000 8.80365e-005
1637 2455152880.000000 461.925000 8.80663e-005
1638 2455152960.000000 462.078500 8.80067e-005
1639 2455153040.000000 462.232500 8.79769e-005
1640 2455153120.000000 462.388500 8.78875e-005
1641 2455153200.000000 462.545500 8.79471e-005
1642 2455153280.000000 462.698500 8.78875e-005
1643 2455153360.000000 462.856000 8.79173e-005
1644 2455153440.000000 463.009000 8.78875e-005
1645 2455153520.000000 463.166000 8.79173e-005
1646 2455153600.000000 463.319500 8.79769e-005
1647 2455153680.000000 463.475500 8.79173e-005
1648 2455153760.000000 463.631500 8.79173e-005
1649 2455153840.000000 463.785000 8.79173e-005
1650 2455153920.000000 463.940000 8.78577e-005
1651 2455154000.000000 464.096000 8.78577e-005
1652 2455154080.000000 464.248500 8.77385e-005
1653 2455154160.000000 464.405000 8.77683e-005
1654 2455154240.000000 464.559000 8.77981e-005
1655 2455154320.000000 464.713500 8.77981e-005
1656 2455154400.000000 464.870500 8.78577e-005
1657 2455154480.000000 465.021000 8.78577e-005
1658 2455154560.000000 465.179000 8.78875e-005
1659 2455154640.000000 465.333500 8.78577e-005
1660 2455154720.000000 465.486000 8.77683e-005
1661 2455154800.000000 465.644500 8.77385e-005
1662 2455154880.000000 465.797500 8.77087e-005
1663 2455154960.000000 465.954000 8.76491e-005
1664 2455155040.000000 466.108000 8.77385e-005
1665 2455155121.000000 466.265500 8.77087e-005
1666 2455155200.000000 466.421500 8.77683e-005
1667 2455155280.000000 466.577000 8.77385e-005
1668 2455155360.000000 466.733500 8.77683e-005
1669 2455155440.000000 466.887000 8.77087e-005
1670 2455155520.000000 467.041500 8.77385e-005
1671 2455155600.000000 467.198000 8.76789e-005
1672 2455155680.000000 467.354000 8.76491e-005
1673 2455155760.000000 467.508500 8.76491e-005
1674 2455155840.000000 467.666000 8.76193e-005
1675 2455155920.000000 467.816500 8.76491e-005
1676 2455156000.000000 467.976500 8.77087e-005
1677 2455156080.000000 468.131500 8.77683e-005
1678 2455156160.000000 468.283000 8.77683e-005
1679 2455156240.000000 468.441000 8.76789e-005
1680 2455156320.000000 468.593000 8.76789e-005
1681 2455156400.000000 468.750000 8.76193e-005
1682 2455156480.000000 468.904500 8.75895e-005
1683 2455156560.000000 469.060500 8.75597e-005
1684 2455156640.000000 469.216000 8.75597e-005
1685 2455156720.000000 469.370000 8.76193e-005
1686 2455156800.000000 469.525500 8.76193e-005
1687 2455156880.000000 469.682000 8.76491e-005
1688 2455156960.000000 469.835000 8.76193e-005
1689 2455157040.000000 469.986500 8.75895e-005
1690 2455157120.000000 470.140500 8.76193e-005
1691 2455157200.000000 470.297500 8.75001e-005
1692 2455157280.000000 470.453000 8.75299e-005
1693 2455157360.000000 470.603000 8.74703e-005
1694 2455157440.000000 470.759500 8.74703e-005
1695 2455157520.000000 470.916500 8.74703e-005
1696 2455157600.000000 471.073500 8.74703e-005
1697 2455157680.000000 471.227000 8.75597e-005
1698 2455157760.000000 471.380000 8.75299e-005
1699 2455157840.000000 471.539000 8.75001e-005
1700 2455157920.000000 471.697000 8.75597e-005
1701 2455158000.000000 471.849000 8.74405e-005
1702 2455158080.000000 472.003000 8.74405e-005
1703 2455158160.000000 472.158000 8.73809e-005
1704 2455158240.000000 472.314000 8.74703e-005
1705 2455158320.000000 472.470000 8.74703e-005
1706 2455158400.000000 472.625000 8.75001e-005
1707 2455158480.000000 472.780500 8.75001e-005
1708 2455158560.000000 472.937000 8.74703e-005
1709 2455158640.000000 473.092000 8.75001e-005
1710 2455158720.000000 473.249000 8.74703e-005
1711 2455158800.000000 473.400000 8.73511e-005
1712 2455158880.000000 473.558000 8.73511e-005
1713 2455158960.000000 473.711000 8.73511e-005
1714 2455159040.000000 473.868500 8.73809e-005
1715 2455159120.000000 474.021500 8.74107e-005
1716 2455159200.000000 474.178000 8.74703e-005
1717 2455159280.000000 474.331500 8.74107e-005
1718 2455159360.000000 474.487000 8.74703e-005
1719 2455159440.000000 474.644000 8.74703e-005
1720 2455159520.000000 474.798000 8.74107e-005
1721 2455159600.000000 474.952000 8.74107e-005
1722 2455159680.000000 475.108000 8.73213e-005
1723 2455159760.000000 475.262500 8.72915e-005
1724 2455159840.000000 475.415500 8.73213e-005
1725 2455159920.000000 475.572000 8.73511e-005
1726 2455160000.000000 475.723500 8.73511e-005
1727 2455160080.000000 475.880500 8.73511e-005
1728 2455160160.000000 476.035000 8.73213e-005
1729 2455160240.000000 476.191000 8.72915e-005
1730 2455160320.000000 476.346000 8.73213e-005
1731 2455160400.000000 476.504000 8.72915e-005
1732 2455160480.000000 476.658000 8.73213e-005
1733 2455160560.000000 476.817000 8.72319e-005
1734 2455160640.000000 476.968500 8.72319e-005
1735 2455160720.000000 477.128000 8.72319e-005
1736 2455160800.000000 477.279500 8.73213e-005
1737 2455160880.000000 477.436000 8.72915e-005
1738 2455160960.000000 477.590500 8.72915e-005
1739 2455161040.000000 477.747000 8.73213e-005
1740 2455161120.000000 477.901500 8.72915e-005
1741 2455161200.000000 478.056500 8.72319e-005
1742 2455161280.000000 478.210000 8.72319e-005
1743 2455161360.000000 478.368500 8.72319e-005
1744 2455161440.000000 478.522000 8.71723e-005
1745 2455161520.000000 478.677000 8.71723e-005
1746 2455161600.000000 478.833000 8.72021e-005
1747 2455161680.000000 478.987500 8.72319e-005
1748 2455161760.000000 479.143500 8.72319e-005
1749 2455161840.000000 479.297000 8.72021e-005
1750 2455161920.000000 479.451500 8.71723e-005
1751 2455162000.000000 479.609500 8.72021e-005
1752 2455162080.000000 479.761000 8.72021e-005
1753 2455162160.000000 479.918500 8.71723e-005
1754 2455162240.000000 480.070000 8.71425e-005
1755 2455162320.000000 480.225500 8.70829e-005
1756 2455162400.000000 480.379500 8.71425e-005
1757 2455162480.000000 480.533500 8.71723e-005
1758 2455162560.000000 480.688000 8.71723e-005
1759 2455162640.000000 480.844500 8.71723e-005
1760 2455162720.000000 480.996500 8.71425e-005
1761 2455162800.000000 481.155000 8.71723e-005
1762 2455162880.000000 481.311500 8.70829e-005
