# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample
637 3013340580.000000 228.512000 0.000138671
638 3013340660.000000 228.666500 0.000138671
639 3013340740.000000 228.821000 0.000138701
640 3013340820.000000 228.977500 0.000138671
641 3013340900.000000 229.132000 0.000138701
642 3013340980.000000 229.286000 0.000138671
643 3013341060.000000 229.440000 0.000138731
644 3013341140.000000 229.595000 0.000138671
645 3013341220.000000 229.749500 0.000138671
646 3013341300.000000 229.904000 0.000138612
647 3013341380.000000 230.061500 0.000138671
648 3013341460.000000 230.213500 0.000138731
649 3013341540.000000 230.369500 0.000138671
650 3013341620.000000 230.527000 0.000138701
651 3013341700.000000 230.679500 0.000138671
652 3013341780.000000 230.836500 0.000138701
653 3013341860.000000 230.991500 0.000138731
654 3013341940.000000 231.145500 0.000138701
655 3013342020.000000 231.302000 0.000138641
656 3013342100.000000 231.455500 0.000138671
657 3013342180.000000 231.609500 0.000138582
658 3013342260.000000 231.765000 0.000138671
659 3013342340.000000 231.919000 0.000138552
660 3013342420.000000 232.074500 0.000138671
661 3013342500.000000 232.230500 0.000138641
662 3013342580.000000 232.388000 0.000138641
663 3013342660.000000 232.541500 0.000138701
664 3013342740.000000 232.696000 0.000138641
665 3013342820.000000 232.854500 0.000138641
666 3013342900.000000 233.006000 0.000138582
667 3013342980.000000 233.163000 0.000138552
668 3013343060.000000 233.320000 0.000138582
669 3013343140.000000 233.470500 0.000138552
670 3013343220.000000 233.629000 0.000138641
671 3013343300.000000 233.785500 0.000138582
672 3013343380.000000 233.942000 0.000138582
673 3013343460.000000 234.097000 0.000138582
674 3013343540.000000 234.250000 0.000138612
675 3013343620.000000 234.405000 0.000138641
676 3013343700.000000 234.558000 0.000138552
677 3013343780.000000 234.713500 0.000138522
678 3013343860.000000 234.869500 0.000138522
679 3013343940.000000 235.023500 0.000138552
680 3013344020.000000 235.181500 0.000138582
681 3013344100.000000 235.337500 0.000138582
682 3013344180.000000 235.490000 0.000138612
683 3013344260.000000 235.645500 0.000138582
684 3013344340.000000 235.798000 0.000138582
685 3013344420.000000 235.955500 0.000138582
686 3013344500.000000 236.112000 0.000138552
687 3013344580.000000 236.262500 0.000138522
688 3013344660.000000 236.421500 0.000138492
689 3013344740.000000 236.578000 0.000138463
690 3013344820.000000 236.729500 0.000138552
691 3013344900.000000 236.886000 0.000138492
692 3013344980.000000 237.039000 0.000138582
693 3013345060.000000 237.196000 0.000138522
694 3013345140.000000 237.352000 0.000138522
695 3013345220.000000 237.505500 0.000138433
696 3013345300.000000 237.663500 0.000138463
697 3013345380.000000 237.820000 0.000138463
698 3013345460.000000 237.976000 0.000138403
699 3013345540.000000 238.131000 0.000138403
700 3013345620.000000 238.284500 0.000138433
701 3013345700.000000 238.441000 0.000138433
702 3013345780.000000 238.595500 0.000138522
703 3013345860.000000 238.747500 0.000138463
704 3013345940.000000 238.904500 0.000138463
705 3013346020.000000 239.057500 0.000138463
706 3013346100.000000 239.217000 0.000138403
707 3013346180.000000 239.369500 0.000138373
708 3013346260.000000 239.523500 0.000138373
709 3013346340.000000 239.680500 0.000138403
710 3013346420.000000 239.832500 0.000138373
711 3013346500.000000 239.990500 0.000138403
712 3013346580.000000 240.146500 0.000138492
713 3013346660.000000 240.299000 0.000138463
714 3013346740.000000 240.457000 0.000138433
715 3013346820.000000 240.611000 0.000138433
716 3013346900.000000 240.766500 0.000138433
717 3013346980.000000 240.922000 0.000138373
718 3013347060.000000 241.077000 0.000138373
719 3013347140.000000 241.232500 0.000138433
720 3013347220.000000 241.387000 0.000138373
721 3013347300.000000 241.543500 0.000138373
722 3013347380.000000 241.697000 0.000138373
723 3013347460.000000 241.852500 0.000138373
724 3013347540.000000 242.005500 0.000138433
725 3013347621.000000 242.161000 0.000138433
726 3013347700.000000 242.317500 0.000138403
727 3013347780.000000 242.476000 0.000138373
728 3013347860.000000 242.627000 0.000138314
729 3013347940.000000 242.785000 0.000138343
730 3013348020.000000 242.941500 0.000138433
731 3013348100.000000 243.094000 0.000138403
732 3013348180.000000 243.250000 0.000138373
733 3013348260.000000 243.404500 0.000138403
734 3013348340.000000 243.558500 0.000138343
735 3013348420.000000 243.712000 0.000138433
736 3013348500.000000 243.866500 0.000138403
737 3013348580.000000 244.024500 0.000138314
738 3013348660.000000 244.177000 0.000138314
739 3013348740.000000 244.335000 0.000138343
740 3013348820.000000 244.491500 0.000138343
741 3013348900.000000 244.645000 0.000138373
742 3013348980.000000 244.800500 0.000138373
743 3013349060.000000 244.954000 0.000138343
744 3013349140.000000 245.112000 0.000138343
745 3013349220.000000 245.266000 0.000138373
746 3013349300.000000 245.421500 0.000138314
747 3013349380.000000 245.576000 0.000138343
748 3013349460.000000 245.730500 0.000138284
749 3013349540.000000 245.888000 0.000138314
750 3013349620.000000 246.041500 0.000138284
751 3013349700.000000 246.196000 0.000138314
752 3013349780.000000 246.353500 0.000138373
753 3013349860.000000 246.506000 0.000138314
754 3013349940.000000 246.661500 0.000138254
755 3013350020.000000 246.819500 0.000138254
756 3013350100.000000 246.970500 0.000138314
757 3013350180.000000 247.127500 0.000138284
758 3013350260.000000 247.285500 0.000138314
759 3013350340.000000 247.440500 0.000138284
760 3013350420.000000 247.595500 0.000138284
761 3013350500.000000 247.752500 0.000138254
762 3013350580.000000 247.906000 0.000138284
763 3013350660.000000 248.063000 0.000138284
764 3013350740.000000 248.217500 0.000138314
765 3013350820.000000 248.373500 0.000138284
766 3013350900.000000 248.529000 0.000138254
767 3013350980.000000 248.684000 0.000138254
768 3013351060.000000 248.841500 0.000138284
769 3013351140.000000 248.992500 0.000138314
770 3013351220.000000 249.151000 0.000138284
771 3013351300.000000 249.303500 0.000138284
772 3013351380.000000 249.457500 0.000138224
773 3013351460.000000 249.616000 0.000138314
774 3013351540.000000 249.765000 0.000138284
775 3013351620.000000 249.921500 0.000138314
776 3013351700.000000 250.076500 0.000138314
777 3013351780.000000 250.230000 0.000138254
778 3013351860.000000 250.387500 0.000138224
779 3013351940.000000 250.543500 0.000138284
780 3013352020.000000 250.699000 0.000138314
781 3013352100.000000 250.853000 0.000138314
782 3013352180.000000 251.008500 0.000138284
783 3013352260.000000 251.166000 0.000138254
784 3013352340.000000 251.320500 0.000138254
785 3013352420.000000 251.473500 0.000138284
786 3013352500.000000 251.627500 0.000138284
787 3013352580.000000 251.783000 0.000138314
788 3013352660.000000 251.940000 0.000138284
789 3013352740.000000 252.092000 0.000138284
790 3013352820.000000 252.246500 0.000138254
791 3013352900.000000 252.404500 0.000138224
792 3013352980.000000 252.557500 0.000138254
793 3013353060.000000 252.714000 0.000138254
794 3013353140.000000 252.867500 0.000138343
795 3013353220.000000 253.023000 0.000138284
796 3013353300.000000 253.181000 0.000138314
797 3013353380.000000 253.336000 0.000138284
798 3013353460.000000 253.490500 0.000138314
799 3013353540.000000 253.645500 0.000138284
800 3013353620.000000 253.799500 0.000138284
801 3013353700.000000 253.954500 0.000138284
802 3013353780.000000 254.111500 0.000138343
803 3013353860.000000 254.264000 0.000138284
804 3013353940.000000 254.420000 0.000138224
805 3013354020.000000 254.575500 0.000138254
806 3013354100.000000 254.730500 0.000138254
807 3013354180.000000 254.886000 0.000138314
808 3013354260.000000 255.041000 0.000138284
809 3013354340.000000 255.195500 0.000138314
810 3013354420.000000 255.350500 0.000138284
811 3013354500.000000 255.508500 0.000138314
812 3013354580.000000 255.662500 0.000138284
813 3013354660.000000 255.819500 0.000138284
814 3013354740.000000 255.972500 0.000138254
815 3013354820.000000 256.129000 0.000138135
816 3013354900.000000 256.286500 0.000138164
817 3013354980.000000 256.440500 0.000138194
818 3013355060.000000 256.594500 0.000138224
819 3013355140.000000 256.751000 0.000138224
820 3013355220.000000 256.904500 0.000138254
821 3013355300.000000 257.060500 0.000138224
822 3013355380.000000 257.215000 0.000138224
823 3013355460.000000 257.367500 0.000138224
824 3013355540.000000 257.526500 0.000138254
825 3013355620.000000 257.681500 0.000138194
826 3013355700.000000 257.838500 0.000138164
827 3013355780.000000 257.992500 0.000138164
828 3013355860.000000 258.147000 0.000138194
829 3013355940.000000 258.304000 0.000138194
830 3013356020.000000 258.461000 0.000138164
831 3013356100.000000 258.612000 0.000138194
832 3013356180.000000 258.768000 0.000138194
833 3013356260.000000 258.922500 0.000138194
834 3013356340.000000 259.078500 0.000138224
835 3013356420.000000 259.233500 0.000138164
836 3013356500.000000 259.386500 0.000138135
837 3013356580.000000 259.541000 0.000138164
838 3013356660.000000 259.699000 0.000138164
839 3013356740.000000 259.851500 0.000138254
840 3013356820.000000 260.007500 0.000138164
841 3013356900.000000 260.160000 0.000138164
842 3013356980.000000 260.316000 0.000138164
843 3013357060.000000 260.472000 0.000138164
844 3013357140.000000 260.627500 0.000138135
845 3013357220.000000 260.784000 0.000138135
846 3013357300.000000 260.935500 0.000138224
847 3013357380.000000 261.094500 0.000138164
848 3013357460.000000 261.249000 0.000138164
849 3013357540.000000 261.403000 0.000138224
850 3013357620.000000 261.560000 0.000138135
851 3013357700.000000 261.712500 0.000138224
852 3013357780.000000 261.869500 0.000138194
853 3013357860.000000 262.024000 0.000138105
854 3013357940.000000 262.179500 0.000138135
855 3013358020.000000 262.335500 0.000138164
856 3013358100.000000 262.490500 0.000138164
857 3013358180.000000 262.645000 0.000138135
858 3013358260.000000 262.802000 0.000138164
859 3013358340.000000 262.955500 0.000138075
860 3013358420.000000 263.112000 0.000138075
861 3013358500.000000 263.266000 0.000138164
862 3013358580.000000 263.422000 0.000138105
863 3013358660.000000 263.577000 0.000138045
864 3013358740.000000 263.731000 0.000138135
865 3013358820.000000 263.886000 0.000138135
866 3013358900.000000 264.042500 0.000138135
867 3013358980.000000 264.195000 0.000138105
868 3013359060.000000 264.351500 0.000138105
869 3013359140.000000 264.504500 0.000138075
870 3013359220.000000 264.659500 0.000138105
871 3013359300.000000 264.814500 0.000138045
872 3013359380.000000 264.969000 0.000138045
873 3013359460.000000 265.127000 0.000138075
874 3013359540.000000 265.279500 0.000138045
875 3013359620.000000 265.434500 0.000138045
876 3013359700.000000 265.591000 0.000138015
877 3013359780.000000 265.744500 0.000138015
878 3013359860.000000 265.901000 0.000138075
879 3013359940.000000 266.056500 0.000138015
880 3013360020.000000 266.212000 0.000138045
881 3013360100.000000 266.369500 0.000138045
882 3013360180.000000 266.524000 0.000138045
883 3013360260.000000 266.681500 0.000138105
884 3013360340.000000 266.835000 0.000138015
885 3013360420.000000 266.989500 0.000137986
886 3013360500.000000 267.145500 0.000138075
887 3013360580.000000 267.297000 0.000138015
888 3013360660.000000 267.455000 0.000138015
889 3013360740.000000 267.609000 0.000137986
890 3013360820.000000 267.766000 0.000138045
891 3013360900.000000 267.923500 0.000138015
892 3013360980.000000 268.077000 0.000137986
893 3013361060.000000 268.235500 0.000138015
894 3013361140.000000 268.388500 0.000138015
895 3013361220.000000 268.544000 0.000138015
896 3013361300.000000 268.698000 0.000138015
897 3013361380.000000 268.854500 0.000137926
898 3013361460.000000 269.009000 0.000137986
899 3013361540.000000 269.163500 0.000137956
900 3013361620.000000 269.318000 0.000137986
901 3013361700.000000 269.473500 0.000138015
902 3013361780.000000 269.630000 0.000138075
903 3013361860.000000 269.781500 0.000137986
904 3013361940.000000 269.940000 0.000137956
905 3013362020.000000 270.090000 0.000138015
906 3013362100.000000 270.247500 0.000137986
907 3013362180.000000 270.404000 0.000137956
908 3013362260.000000 270.557000 0.000137986
909 3013362340.000000 270.717500 0.000137986
910 3013362420.000000 270.869000 0.000137986
911 3013362500.000000 271.026500 0.000137896
912 3013362580.000000 271.183500 0.000137956
913 3013362660.000000 271.335500 0.000137896
914 3013362740.000000 271.493500 0.000137956
915 3013362820.000000 271.645000 0.000137896
916 3013362900.000000 271.803000 0.000137896
917 3013362980.000000 271.957500 0.000137986
918 3013363060.000000 272.108500 0.000137986
919 3013363140.000000 272.266000 0.000137896
920 3013363220.000000 272.422000 0.000137866
921 3013363300.000000 272.574500 0.000137866
922 3013363380.000000 272.731500 0.000137896
923 3013363460.000000 272.885500 0.000137837
924 3013363540.000000 273.044000 0.000137866
925 3013363620.000000 273.197500 0.000137866
926 3013363700.000000 273.353000 0.000137866
927 3013363780.000000 273.506500 0.000137866
928 3013363860.000000 273.663000 0.000137837
929 3013363940.000000 273.818500 0.000137866
930 3013364020.000000 273.973000 0.000137837
931 3013364100.000000 274.127500 0.000137837
932 3013364180.000000 274.283000 0.000137837
933 3013364260.000000 274.438000 0.000137837
934 3013364340.000000 274.591500 0.000137837
935 3013364420.000000 274.747500 0.000137777
936 3013364500.000000 274.900500 0.000137807
937 3013364580.000000 275.057500 0.000137807
938 3013364660.000000 275.211000 0.000137807
939 3013364740.000000 275.366000 0.000137807
940 3013364820.000000 275.522000 0.000137777
941 3013364900.000000 275.679500 0.000137777
942 3013364980.000000 275.836500 0.000137807
943 3013365060.000000 275.991000 0.000137777
944 3013365140.000000 276.146500 0.000137807
945 3013365220.000000 276.301000 0.000137807
946 3013365300.000000 276.457000 0.000137807
947 3013365380.000000 276.612500 0.000137777
948 3013365460.000000 276.769000 0.000137747
949 3013365540.000000 276.921500 0.000137807
950 3013365620.000000 277.080000 0.000137807
951 3013365700.000000 277.233500 0.000137688
952 3013365780.000000 277.389000 0.000137717
953 3013365860.000000 277.544500 0.000137717
954 3013365940.000000 277.697500 0.000137747
955 3013366020.000000 277.856000 0.000137717
956 3013366100.000000 278.010500 0.000137777
957 3013366180.000000 278.167500 0.000137747
958 3013366260.000000 278.323000 0.000137747
959 3013366340.000000 278.479500 0.000137717
960 3013366420.000000 278.634000 0.000137717
961 3013366500.000000 278.788500 0.000137807
962 3013366580.000000 278.941500 0.000137717
963 3013366660.000000 279.099000 0.000137717
964 3013366740.000000 279.250000 0.000137688
965 3013366820.000000 279.405000 0.000137688
966 3013366900.000000 279.561000 0.000137717
967 3013366980.000000 279.716500 0.000137747
968 3013367060.000000 279.870500 0.000137747
969 3013367140.000000 280.024000 0.000137688
970 3013367220.000000 280.179500 0.000137688
971 3013367300.000000 280.336500 0.000137747
972 3013367380.000000 280.489500 0.000137717
973 3013367460.000000 280.646000 0.000137658
974 3013367540.000000 280.799500 0.000137717
975 3013367620.000000 280.957500 0.000137717
976 3013367700.000000 281.113000 0.000137717
977 3013367780.000000 281.265500 0.000137717
978 3013367860.000000 281.421000 0.000137688
979 3013367940.000000 281.579000 0.000137658
980 3013368020.000000 281.735000 0.000137658
981 3013368100.000000 281.890000 0.000137658
982 3013368180.000000 282.043500 0.000137628
983 3013368260.000000 282.199500 0.000137598
984 3013368340.000000 282.356000 0.000137598
985 3013368420.000000 282.508000 0.000137688
986 3013368500.000000 282.665500 0.000137598
987 3013368580.000000 282.817000 0.000137598
988 3013368660.000000 282.975500 0.000137658
989 3013368740.000000 283.132500 0.000137628
990 3013368820.000000 283.287500 0.000137568
991 3013368900.000000 283.443500 0.000137568
992 3013368980.000000 283.596500 0.000137568
993 3013369060.000000 283.754000 0.000137598
994 3013369140.000000 283.907000 0.000137539
995 3013369220.000000 284.061500 0.000137568
996 3013369300.000000 284.216000 0.000137539
997 3013369380.000000 284.372500 0.000137539
998 3013369460.000000 284.525500 0.000137568
999 3013369540.000000 284.683000 0.000137568
1000 3013369620.000000 284.834500 0.000137598
1001 3013369700.000000 284.992000 0.000137539
1002 3013369780.000000 285.143500 0.000137539
1003 3013369860.000000 285.299500 0.000137568
1004 3013369940.000000 285.455000 0.000137568
1005 3013370020.000000 285.609500 0.000137568
1006 3013370100.000000 285.765500 0.000137568
1007 3013370180.000000 285.922000 0.000137539
1008 3013370260.000000 286.078500 0.000137568
1009 3013370340.000000 286.235000 0.000137539
1010 3013370420.000000 286.389000 0.000137598
1011 3013370500.000000 286.544500 0.000137568
1012 3013370580.000000 286.700000 0.000137539
1013 3013370660.000000 286.853500 0.000137539
1014 3013370740.000000 287.012000 0.000137479
1015 3013370820.000000 287.185500 0.000137539
1016 3013370900.000000 287.339000 0.000137539
1017 3013370980.000000 287.494500 0.000137509
1018 3013371060.000000 287.647500 0.000137479
1019 3013371140.000000 287.803000 0.000137479
1020 3013371220.000000 287.955000 0.000137539
1021 3013371300.000000 288.106500 0.000137509
1022 3013371380.000000 288.262500 0.000137449
1023 3013371460.000000 288.414000 0.000137419
1024 3013371540.000000 288.568000 0.000137509
1025 3013371620.000000 288.722000 0.000137449
1026 3013371700.000000 288.874500 0.000137449
1027 3013371780.000000 289.030000 0.000137449
1028 3013371860.000000 289.182000 0.000137539
1029 3013371940.000000 289.338500 0.000137479
1030 3013372020.000000 289.492500 0.000137479
1031 3013372100.000000 289.647000 0.000137479
1032 3013372180.000000 289.801500 0.000137449
1033 3013372260.000000 289.958000 0.000137479
1034 3013372340.000000 290.110500 0.00013739
1035 3013372420.000000 290.267500 0.000137419
1036 3013372500.000000 290.421000 0.000137419
1037 3013372580.000000 290.576500 0.000137449
1038 3013372660.000000 290.732500 0.00013739
1039 3013372740.000000 290.885500 0.000137449
1040 3013372820.000000 291.043500 0.00013739
1041 3013372900.000000 291.196500 0.00013739
1042 3013372980.000000 291.356000 0.000137419
1043 3013373060.000000 291.509500 0.00013739
1044 3013373140.000000 291.664500 0.00013739
1045 3013373220.000000 291.822000 0.00013739
1046 3013373300.000000 291.975500 0.00013739
1047 3013373380.000000 292.132500 0.00013733
1048 3013373460.000000 292.287000 0.00013739
1049 3013373540.000000 292.441500 0.00013739
1050 3013373620.000000 292.597000 0.000137419
1051 3013373700.000000 292.751000 0.00013733
1052 3013373780.000000 292.906000 0.00013733
1053 3013373860.000000 293.063500 0.00013733
1054 3013373940.000000 293.215500 0.00013733
1055 3013374020.000000 293.371000 0.0001373
1056 3013374100.000000 293.529000 0.00013733
1057 3013374180.000000 293.695000 0.00013736
1058 3013374260.000000 293.841000 0.00013733
1059 3013374340.000000 293.994000 0.0001373
1060 3013374420.000000 294.150500 0.0001373
1061 3013374500.000000 294.303500 0.000137419
1062 3013374580.000000 294.458000 0.00013736
1063 3013374660.000000 294.610500 0.00013733
1064 3013374740.000000 294.763000 0.00013739
1065 3013374820.000000 294.921500 0.000137241
1066 3013374900.000000 295.074500 0.0001373
1067 3013374980.000000 295.227000 0.0001373
1068 3013375060.000000 295.382000 0.00013727
1069 3013375140.000000 295.537000 0.0001373
1070 3013375220.000000 295.691000 0.0001373
1071 3013375300.000000 295.849000 0.00013739
1072 3013375380.000000 296.001500 0.00013733
1073 3013375460.000000 296.160500 0.0001373
1074 3013375540.000000 296.314000 0.00013727
1075 3013375620.000000 296.472000 0.0001373
1076 3013375700.000000 296.628000 0.00013727
1077 3013375780.000000 296.782000 0.000137241
1078 3013375860.000000 296.938000 0.000137241
1079 3013375940.000000 297.091500 0.000137241
1080 3013376020.000000 297.249000 0.000137241
1081 3013376100.000000 297.403000 0.0001373
1082 3013376180.000000 297.558500 0.0001373
1083 3013376260.000000 297.716000 0.00013727
1084 3013376340.000000 297.869500 0.00013727
1085 3013376420.000000 298.026000 0.00013727
1086 3013376500.000000 298.180500 0.000137241
1087 3013376580.000000 298.336500 0.000137211
1088 3013376660.000000 298.491500 0.000137211
1089 3013376740.000000 298.648500 0.000137181
1090 3013376820.000000 298.802000 0.000137241
1091 3013376900.000000 298.960000 0.000137241
1092 3013376980.000000 299.114000 0.000137211
1093 3013377060.000000 299.268000 0.000137211
1094 3013377140.000000 299.424000 0.000137151
1095 3013377220.000000 299.577000 0.000137181
1096 3013377300.000000 299.734000 0.000137121
1097 3013377380.000000 299.888000 0.000137092
1098 3013377460.000000 300.041500 0.000137092
1099 3013377540.000000 300.197000 0.000137121
1100 3013377620.000000 300.352000 0.000137151
1101 3013377700.000000 300.504500 0.000137151
1102 3013377780.000000 300.660500 0.000137121
1103 3013377860.000000 300.813000 0.000137151
1104 3013377940.000000 300.971500 0.000137151
1105 3013378020.000000 301.124500 0.000137092
1106 3013378100.000000 301.279000 0.000137121
1107 3013378180.000000 301.436500 0.000137062
1108 3013378260.000000 301.591500 0.000137002
1109 3013378340.000000 301.747000 0.000137032
1110 3013378420.000000 301.902000 0.000137092
1111 3013378500.000000 302.057000 0.000137032
1112 3013378580.000000 302.210500 0.000137062
1113 3013378660.000000 302.365000 0.000137092
1114 3013378740.000000 302.524000 0.000137062
1115 3013378820.000000 302.677000 0.000137002
1116 3013378900.000000 302.833500 0.000137002
1117 3013378980.000000 302.987500 0.000136972
1118 3013379060.000000 303.141500 0.000137002
1119 3013379140.000000 303.297000 0.000137002
1120 3013379220.000000 303.454500 0.000137002
1121 3013379300.000000 303.608000 0.000137002
1122 3013379380.000000 303.766000 0.000137002
1123 3013379460.000000 303.919500 0.000136972
1124 3013379540.000000 304.078000 0.000136972
1125 3013379620.000000 304.230500 0.000137032
1126 3013379700.000000 304.385500 0.000137002
1127 3013379780.000000 304.539500 0.000136972
1128 3013379860.000000 304.693500 0.000136972
1129 3013379940.000000 304.846500 0.000136972
1130 3013380020.000000 305.003500 0.000136972
1131 3013380100.000000 305.156000 0.000136913
1132 3013380180.000000 305.311500 0.000136972
1133 3013380260.000000 305.467000 0.000136913
1134 3013380340.000000 305.620000 0.000136943
1135 3013380420.000000 305.775500 0.000136913
1136 3013380500.000000 305.928500 0.000136913
1137 3013380580.000000 306.086000 0.000136913
1138 3013380660.000000 306.240500 0.000136913
1139 3013380740.000000 306.397500 0.000136853
1140 3013380820.000000 306.550500 0.000136853
1141 3013380900.000000 306.706000 0.000136883
1142 3013380980.000000 306.863000 0.000136853
1143 3013381060.000000 307.020000 0.000136913
1144 3013381140.000000 307.173000 0.000136883
1145 3013381220.000000 307.331000 0.000136853
1146 3013381300.000000 307.483500 0.000136853
1147 3013381380.000000 307.642500 0.000136883
1148 3013381460.000000 307.795500 0.000136853
1149 3013381540.000000 307.949500 0.000136883
1150 3013381620.000000 308.105500 0.000136853
1151 3013381700.000000 308.262500 0.000136823
1152 3013381780.000000 308.419000 0.000136794
1153 3013381860.000000 308.571000 0.000136853
1154 3013381940.000000 308.725500 0.000136853
1155 3013382020.000000 308.884000 0.000136853
1156 3013382100.000000 309.040500 0.000136764
1157 3013382180.000000 309.193000 0.000136764
1158 3013382260.000000 309.347000 0.000136794
1159 3013382340.000000 309.502500 0.000136823
1160 3013382420.000000 309.657500 0.000136764
1161 3013382500.000000 309.813500 0.000136674
1162 3013382580.000000 309.964500 0.000136764
1163 3013382660.000000 310.123000 0.000136734
1164 3013382740.000000 310.276000 0.000136764
1165 3013382820.000000 310.430000 0.000136704
1166 3013382900.000000 310.583000 0.000136734
1167 3013382980.000000 310.737500 0.000136734
1168 3013383060.000000 310.894500 0.000136704
1169 3013383140.000000 311.048000 0.000136734
1170 3013383220.000000 311.203000 0.000136734
1171 3013383300.000000 311.360000 0.000136674
1172 3013383380.000000 311.514500 0.000136674
1173 3013383460.000000 311.671000 0.000136704
1174 3013383540.000000 311.827000 0.000136704
1175 3013383620.000000 311.980000 0.000136585
1176 3013383700.000000 312.138000 0.000136704
1177 3013383780.000000 312.289000 0.000136645
1178 3013383860.000000 312.448000 0.000136585
1179 3013383940.000000 312.601000 0.000136585
1180 3013384020.000000 312.756500 0.000136525
1181 3013384100.000000 312.913000 0.000136615
1182 3013384180.000000 313.068000 0.000136585
1183 3013384260.000000 313.222500 0.000136615
1184 3013384340.000000 313.379500 0.000136585
1185 3013384420.000000 313.532500 0.000136585
1186 3013384500.000000 313.691000 0.000136585
1187 3013384580.000000 313.844000 0.000136555
1188 3013384660.000000 314.002500 0.000136555
1189 3013384740.000000 314.156000 0.000136615
1190 3013384820.000000 314.312000 0.000136525
1191 3013384900.000000 314.469000 0.000136525
1192 3013384980.000000 314.622000 0.000136525
1193 3013385060.000000 314.774000 0.000136525
1194 3013385140.000000 314.930000 0.000136525
1195 3013385220.000000 315.083500 0.000136525
1196 3013385300.000000 315.239000 0.000136525
1197 3013385380.000000 315.391500 0.000136555
1198 3013385460.000000 315.547000 0.000136525
1199 3013385540.000000 315.703500 0.000136525
1200 3013385620.000000 315.855500 0.000136525
1201 3013385700.000000 316.010500 0.000136436
1202 3013385780.000000 316.166000 0.000136436
1203 3013385860.000000 316.320500 0.000136525
1204 3013385940.000000 316.474000 0.000136466
1205 3013386020.000000 316.628500 0.000136406
1206 3013386100.000000 316.786500 0.000136406
1207 3013386181.000000 316.944000 0.000136436
1208 3013386260.000000 317.095500 0.000136406
1209 3013386340.000000 317.250500 0.000136436
1210 3013386420.000000 317.408000 0.000136406
1211 3013386500.000000 317.562500 0.000136406
1212 3013386580.000000 317.720500 0.000136376
1213 3013386660.000000 317.873000 0.000136347
1214 3013386740.000000 318.030500 0.000136436
1215 3013386820.000000 318.183000 0.000136436
1216 3013386900.000000 318.340500 0.000136406
1217 3013386980.000000 318.495000 0.000136347
1218 3013387060.000000 318.651000 0.000136406
1219 3013387140.000000 318.807500 0.000136317
1220 3013387220.000000 318.964000 0.000136317
1221 3013387300.000000 319.118500 0.000136257
1222 3013387380.000000 319.276000 0.000136287
1223 3013387460.000000 319.427500 0.000136287
1224 3013387540.000000 319.584500 0.000136317
1225 3013387620.000000 319.738500 0.000136317
1226 3013387700.000000 319.893000 0.000136287
1227 3013387780.000000 320.047500 0.000136227
1228 3013387860.000000 320.203500 0.000136198
1229 3013387940.000000 320.356000 0.000136227
1230 3013388020.000000 320.513000 0.000136227
1231 3013388100.000000 320.663500 0.000136287
1232 3013388180.000000 320.821500 0.000136227
1233 3013388260.000000 320.973500 0.000136198
1234 3013388340.000000 321.130500 0.000136257
1235 3013388420.000000 321.283500 0.000136257
1236 3013388500.000000 321.439500 0.000136168
1237 3013388580.000000 321.597500 0.000136198
1238 3013388660.000000 321.751500 0.000136138
1239 3013388740.000000 321.906500 0.000136138
1240 3013388820.000000 322.062000 0.000136198
1241 3013388900.000000 322.218000 0.000136168
1242 3013388980.000000 322.372500 0.000136168
1243 3013389060.000000 322.528500 0.000136138
1244 3013389140.000000 322.680000 0.000136198
1245 3013389220.000000 322.840000 0.000136138
1246 3013389300.000000 322.992000 0.000136138
1247 3013389380.000000 323.146000 0.000136138
1248 3013389460.000000 323.304000 0.000136049
1249 3013389540.000000 323.458500 0.000136078
1250 3013389620.000000 323.614000 0.000136108
1251 3013389700.000000 323.769500 0.000136019
1252 3013389780.000000 323.924500 0.000136108
1253 3013389860.000000 324.082500 0.000136108
1254 3013389940.000000 324.238000 0.000136108
1255 3013390020.000000 324.393000 0.000136049
1256 3013390100.000000 324.546000 0.000136019
1257 3013390180.000000 324.695500 0.000136078
1258 3013390260.000000 324.857000 0.000136049
1259 3013390340.000000 325.010500 0.000135989
1260 3013390420.000000 325.164000 0.000135959
1261 3013390500.000000 325.321000 0.000135989
1262 3013390580.000000 325.471000 0.000135989
1263 3013390660.000000 325.628500 0.000135989
1264 3013390740.000000 325.781000 0.000135989
1265 3013390820.000000 325.936500 0.000135989
1266 3013390900.000000 326.091500 0.000135989
1267 3013390980.000000 326.245000 0.0001359
1268 3013391060.000000 326.398500 0.000135959
1269 3013391140.000000 326.556000 0.000135989
1270 3013391220.000000 326.710500 0.0001359
1271 3013391300.000000 326.866000 0.000135929
1272 3013391380.000000 327.020500 0.000135929
1273 3013391460.000000 327.177000 0.000135929
1274 3013391540.000000 327.332500 0.000135929
1275 3013391620.000000 327.485500 0.0001359
1276 3013391700.000000 327.644000 0.0001359
1277 3013391780.000000 327.797500 0.0001359
1278 3013391860.000000 327.954500 0.00013584
1279 3013391940.000000 328.109000 0.00013584
1280 3013392020.000000 328.265000 0.00013584
1281 3013392100.000000 328.421500 0.00013584
1282 3013392180.000000 328.574500 0.0001359
1283 3013392260.000000 328.732500 0.00013584
1284 3013392340.000000 328.887500 0.00013584
